DatabaseClass text primary key,NATO_ASCC text,ModelClassId numeric,ClassificationId numeric,Cost numeric,Weight_kg numeric,Volume_m3 numeric,ImageList text,IconFileName text,ModelFileName text,Description text,Notes text,InitialYear numeric,FinalYear numeric,Country text,Designation text,MaxSpeed_kts numeric,Accel_ktsps numeric,TurnRate_degps numeric,FuelCapacity_kg numeric,FuelRate_kgps numeric,Toughness numeric,DamageEffect text,RCS_dBsm numeric,RCS_Model text,OpticalCrossSection_dBsm text,IRSignature_dB numeric,IR_ModelA text,IR_ModelB text,IR_ModelC text,EffectiveHeight_m numeric,TS numeric,TS_Model text,AcousticModel text,SL_Model nextumteric,MaxTakeoffWeight_kg numeric,MaxAltitude_m numeric,ClimbRate_mps numeric,Gmax numeric,MinimumRunway_m numeric,IsCarrierCompatible numeric,OutFuelPods numeric,FuelOut_kgps numeric,FuelIn_kgps numeric,MaintenanceMin_s numeric,MaintenanceMax_s numeric,MilitaryThrust_N numeric,MilitaryThrustSpeedSlope real,ABThrust_N numeric,ABThrustSpeedSlope real,ABFuelRate_kgps numeric,Cdpsub numeric,Cdptran numeric,Cdpsup numeric,Mcm numeric,Msupm numeric,CruiseSpeed_mps numeric,StallSpeed_mps numeric,T2 numeric,T4 numeric,T6 numeric,T8 numeric,T10 numeric,T12 numeric,T16 numeric,T20 numeric,T25 numeric,T30 numeric,FE2 numeric,FE4 numeric,FE6 numeric,FE8 numeric,FE10 numeric,FE12 numeric,FE16 numeric,FE20 numeric,FE25 numeric,FE30 numeric
"Sea Venom FAW.22","","12","33","","3304","0","","air/AdvicoSeaVenomFAW22.jpg","harrier-gr3.xml","","","1957","1961","UK","Fighter","560","22.39","18.8","1173","0.2827","1","AirDmg1","12","AirRCS1","4.3","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.2","0","-999","Default","Default","Default","7167","13050","29.2","3.5","0","1","0","0","20","3600","10800","23600","0.001","23600","0.001","0.2827","0.75","1.5","2.5","0.7","1.2","90","45","0.95","0.9","0.88","0.76","0.68","0.5","0.22","0.04","0","0","1","1","0.9","0.95","1.1","1.5","2.5","5","20","40"
"Sea Vixen FAW.1","","12","33","","11795","0","","air/AdvicoSeaVixenFAW1.jpg","harrier-gr3.xml","","","1960","1968","UK","Fighter","800","22.39","17.3","1200","1.34","1","AirDmg1","12","AirRCS1","4.3","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.2","0","-999","Default","Default","Default","16785","13050","46","4","0","1","0","0","20","3600","10800","100030.4","0.001","100030.4","0.001","1.34","0.85","1.7","2.55","0.85","1.2","90","45","0.95","0.9","0.88","0.76","0.68","0.5","0.22","0.04","0","0","1","1","0.9","0.95","1.1","1.5","2.5","5","20","40"
"Sea Vixen FAW.2","","12","33","","11795","0","","air/AdvicoSeaVixenFAW2.jpg","harrier-gr3.xml","","","1963.85","1972","UK","Fighter","800","22.39","20","1800","1.34","1","AirDmg1","12","AirRCS1","4.3","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.2","0","-999","Default","Default","Default","16785","13050","46","4","0","1","0","0","20","3600","10800","100030.4","0.001","100030.4","0.001","1.34","0.85","1.7","2.55","0.85","1.2","90","45","0.95","0.9","0.88","0.76","0.68","0.5","0.22","0.04","0","0","1","1","0.9","0.95","1.1","1.5","2.5","5","20","40"
"SkyRaider AEW.1","","12","33","","5575","0","","air/AdvicoAD1AEW.jpg","harrier-gr3.xml","","","1947","1953","UK","AEW","350","22.39","22","1156","0.17","1","AirDmg1","13","AirRCS1","7.3","0","IR_FW_S_F_P_1_M0.85","IR_FW_S_F_P_1_M0.85","IR_FW_S_F_P_1_Super_M1.1","0","-999","Default","Default","Default","11340","7925","21","5","0","1","0","0","0","3600","10800","30197","-0.0021","31706","-0.0021","0.17","0.8","1.2","0.96","0.85","1.2","60","35","1","1","0.828","0.4","0.052","0","0","0","0","0","0.9","0.835","0.9","1.3","2.5","3.5","4.5","5","20","40"
"SR-71","","12","33","290000000","30600","0","","air/AdvicoSR71.jpg","tu-22.xml","SR-71 Recon Aircraft","","1966","1998","USA","Recon","2100","7.58","8","36625.3","5.0897","3","AirDmg2","-10.03","AirRCS1","7.94","0","IR_FW_M_H_HP_2_M0.85","IR_FW_M_H_HP_2_AB_M0.85","IR_FW_M_H_HP_2_Super_M3.4","0","-999","Default","Default","Default","78000","28500","60","2.5","1650","0","0","0","40","7200","14400","220000","0.0004","352000","7.5e-05","17.192","3.6","4.1","3.8","0.8","1.2","60","40","1","1","1","0.975","0.95","0.95","0.8","0.6","0.46","0.22","1.02","1.05","1.07","1.1","1.2","1.32","1.8","2.5","3.7","5.4"
"Su-17","Fitter-C","12","33","1000000","10090","0","","air/AdvicoSU17.jpg","SU-17M3 Fitter.xml","Su-17 Soviet attack aircraft NATO Fitter-C","","1969","1986","Russia","Strike Fighter","1400","20","14","2760","1.8433","1","AirDmg1","8","AirRCS1","4.77","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.8","0","-999","Default","Default","Default","16949","16300","200","6.5","1100","0","0","0","5","3600","10800","67100","0","98100","0.003","6.24","1","1.6","1.855","0.9","1.15","100","50","1","1","1","1","1","0.74","0.227","0.1","0.005","0.001","1","1","1","1.04","1.078","1.3","1.9","3","6","6"
"Su-17M","Fitter-C","12","33","1000000","10050","0","","air/AdvicoSU17M.jpg","SU-17M3 Fitter.xml","Su-17M Soviet attack aircraft NATO Fitter-C","","1973","1991","Russia","Strike Fighter","1400","20","16","3630","1.9365","1","AirDmg1","8","AirRCS1","4.77","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M2.1","0","-999","Default","Default","Default","18370","15600","200","7","1200","0","0","0","0","3600","10800","79492","0","109835","0.0029","5.7877","1","1.353","1.65","0.9","1.3","100","50","1","1","1","1","1","0.74","0.16","0.05","0.005","0.001","1","1","1","0.97","0.94","1.1","1.9","3","6","6"
"Su-17M2","Fitter-D","12","33","1000000","10445","0","","air/AdvicoSU17M2.jpg","SU-17M3 Fitter.xml","Su-17M2 Soviet attack aircraft NATO Fitter-D","","1976","1992","Russia","Strike Fighter","1400","20","16","3800","1.9365","1","AirDmg1","8","AirRCS1","4.77","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.6","0","-999","Default","Default","Default","18940","15400","200","7","1300","0","0","0","0","3600","10800","79492","0","109835","0.0029","5.7877","1.0825","1.626","2.54","0.9","1.7","100","50","1","1","1","1","1","0.74","0.16","0.05","0.005","0.001","1","1","1","0.97","0.94","1.1","1.9","3","6","6"
"Su-17M3","Fitter-H","12","33","1000000","10880","0","","air/AdvicoSU17M3.jpg","SU-17M3 Fitter.xml","Su-17M3 Soviet attack aircraft NATO Fitter-H","","1978","1996","Russia","Strike Fighter","1400","20","16.5","4020","1.9365","1","AirDmg1","8","AirRCS1","4.77","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.6","0","-999","Default","Default","Default","19630","15200","200","7","1300","0","0","0","0","3600","10800","79492","0","109835","0.0029","5.7877","1.0825","1.626","2.54","0.9","1.7","100","50","1","1","1","1","1","0.74","0.1125","0.05","0.005","0.001","1","1","1","0.97","0.94","1.1","1.9","3","6","6"
"Su-17M4","Fitter-K","12","33","1000000","10880","0","","air/AdvicoSU17M4.jpg","SU-17M3 Fitter.xml","Su-17M4 Soviet attack aircraft NATO Fitter-K","","1980","1996","Russia","Strike Fighter","1400","20","16.5","4020","1.9365","1","AirDmg1","8","AirRCS1","4.77","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.6","0","-999","Default","Default","Default","19630","15200","200","7","1200","0","0","0","0","3600","10800","79492","0","109835","0.0029","5.7877","1.0825","1.626","2.54","0.9","1.7","100","50","1","1","1","1","1","0.74","0.1125","0.05","0.005","0.001","1","1","1","0.97","0.94","1.1","1.9","3","6","6"
"Su-20","Fitter-C","12","33","1000000","10050","0","","air/AdvicoSU20.jpg","SU-17M3 Fitter.xml","Su-20 Soviet attack aircraft NATO Fitter-C","","1973","1991","Russia","Strike Fighter","1400","20","16","3630","1.9365","1","AirDmg1","8","AirRCS1","4.77","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M2.1","0","-999","Default","Default","Default","18370","15600","200","7","1200","0","0","0","0","3600","10800","79492","0","109835","0.0029","5.7877","1","1.353","1.65","0.9","1.3","100","50","1","1","1","1","1","0.74","0.16","0.05","0.005","0.001","1","1","1","0.97","0.94","1.1","1.9","3","6","6"
"Su-22","Fitter-F","12","33","1000000","10445","0","","air/AdvicoSU22.jpg","SU-17M3 Fitter.xml","Su-22 Soviet attack aircraft NATO Fitter-F","","1977","1995","Russia","Strike Fighter","1400","20","16","3800","2.0875","1","AirDmg1","8","AirRCS1","4.77","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.7","0","-999","Default","Default","Default","18940","15400","200","7","1300","0","0","0","0","3600","10800","78400","0","112700","0.0037","5.7461","1.145","1.7","2.54","0.9","1.9","100","50","1","1","1","1","1","0.74","0.23","0.1","0.005","0.001","1","1","1","0.97","0.94","1.1","1.9","3","6","6"
"Su-22M","Fitter-J","12","33","1000000","10880","0","","air/AdvicoSU22M.jpg","SU-17M3 Fitter.xml","Su-22M Soviet attack aircraft NATO Fitter-J","","1979","1997","Russia","Strike Fighter","1400","20","16","4020","2.0875","1","AirDmg1","8","AirRCS1","4.77","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.8","0","-999","Default","Default","Default","19400","15200","200","7","1300","0","0","0","0","3600","10800","78400","0","112700","0.0041","5.7461","1.145","1.7","2.54","0.9","1.9","100","50","1","1","1","1","1","0.74","0.23","0.1","0.005","0.001","1","1","1","0.97","0.94","1.1","1.9","3","6","6"
"Su-22M3","Fitter-J","12","33","1000000","10880","0","","air/AdvicoSU22M3.jpg","SU-17M3 Fitter.xml","Su-22M Soviet attack aircraft NATO Fitter-J","","1982","1998","Russia","Strike Fighter","1400","20","16","4020","2.0875","1","AirDmg1","8","AirRCS1","4.77","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.8","0","-999","Default","Default","Default","19400","15200","200","7","1300","0","0","0","0","3600","10800","78400","0","112700","0.0041","5.7461","1.145","1.7","2.54","0.9","1.9","100","50","1","1","1","1","1","0.74","0.23","0.1","0.005","0.001","1","1","1","0.97","0.94","1.1","1.9","3","6","6"
"Su-22M4","Fitter-K","12","33","1000000","10880","0","","air/AdvicoSU22M4.jpg","SU-17M3 Fitter.xml","Su-22M4 Soviet attack aircraft NATO Fitter-K","","1984","1998","Russia","Strike Fighter","1400","20","16.5","4020","1.9365","1","AirDmg1","8","AirRCS1","4.77","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.6","0","-999","Default","Default","Default","19630","15200","200","7","1200","0","0","0","0","3600","10800","79492","0","109835","0.0029","5.7877","1.0825","1.626","2.54","0.9","1.7","100","50","1","1","1","1","1","0.74","0.1125","0.05","0.005","0.001","1","1","1","0.97","0.94","1.1","1.9","3","6","6"
"Su-22M5","Fitter-K","12","33","1000000","10880","0","","air/AdvicoSU22M5.jpg","SU-17M3 Fitter.xml","Su-22M4 Soviet attack aircraft NATO Fitter-K","","1984","1998","Russia","Strike Fighter","1400","20","16.5","4020","1.9365","1","AirDmg1","8","AirRCS1","4.77","0","IR_FW_M_F_HP_1_M0.85","IR_FW_M_F_HP_1_AB_M0.85","IR_FW_M_F_HP_1_Super_M1.6","0","-999","Default","Default","Default","19630","15200","200","7","1200","0","0","0","0","3600","10800","79492","0","109835","0.0029","5.7877","1.0825","1.626","2.54","0.9","1.7","100","50","1","1","1","1","1","0.74","0.1125","0.05","0.005","0.001","1","1","1","0.97","0.94","1.1","1.9","3","6","6"
"Su-24M","Fencer-D","12","33","25000005","22000","0","su24m.jpg","air/AdvicoSU24M.jpg","su-27.xml","Su-24M Fencer-D strike fighter-bomber. 24M is improved to enable in-flight refueling.","","1982","2999","Russia","Strike Fighter","1300","20","20","10300","3.5","1","AirDmg1","12.93","AirRCS1","7.42","0","IR_FW_L_F_HP_2_M0.85","IR_FW_L_F_HP_2_AB_M0.85","IR_FW_L_F_HP_2_Super_M1.3","0","-999","Default","Default","Default","43500","16500","150","6","2500","0","0","0","20","3600","10800","150000","0","220000","0.002","16","1.1","2.3","2.1","0.9","1.2","100","50","1","0.9","0.8","0.7","0.6","0.48","0.2","0.05","0.01","0","1","0.95","0.9","0.95","1.1","1.25","2","3","3","3"
"Su-25","Frogfoot","12","33","11000000","10700","0","su25.jpg","air/AdvicoSU25.jpg","su-27.xml","Su-25 Grach NATO Frogfoot A close air support jet","No afterburner but gave it a 5% reserve for 'afterburner' mode","1981","2999","Russia","Strike Fighter","490","20","20","3500","1.8","1","AirDmg1","9.19","AirRCS1","7.71","0","IR_FW_M_F_HP_2_M0.85","IR_FW_M_F_HP_2_AB_M0.85","IR_FW_M_F_HP_2_Super_M1.2","0","-999","Default","Default","Default","18600","8000","58","6","2500","0","0","0","0","3600","10800","90000","0","94500","0","1","1.1","2","1.7","0.9","1.1","100","50","1","0.9","0.8","0.75","0.3","0.1","0.01","0.01","0.01","0.01","1","0.95","0.9","1","1.2","1.4","2","3","4","8"
"Su-27","Flanker","12","33","25000005","18000","0","su27-34p04.jpg;su27-2.jpg;su27-34p03.jpg;su27-06.jpg","air/AdvicoSU27.jpg","su-27.xml","The Su-27 Flanker is a high performance fighter capable of carrying up to 10 AAMs. In service in Russia; China; and Vietnam.","","1984","2999","Russia","Fighter Multi","1350","20","22.5","6350","2.8","1","AirDmg1","11.01","AirRCS1","9.09","0","IR_FW_L_F_HP_2_M0.85","IR_FW_L_F_HP_2_AB_M0.85","IR_FW_L_F_HP_2_Super_M2.3","0","-999","Default","Default","Default","31000","19800","325","9","2500","0","0","0","0","3600","10800","90000","0","245600","0.0015","10","1.1","2","1.7","0.9","1.1","100","50","1","0.9","0.8","0.75","0.7","0.6","0.3","0.1","0.05","0","1","0.95","0.9","0.85","0.85","1","1.4","2","2","2"
"Su-30MK2","Flanker-G","12","33","37000000","18700","0","su30-01.jpg","air/AdvicoSU30MK2.jpg","su-27.xml","Su-30MK2 AMNB. The MK2 is an upgrade to the MKK with improved avionics and ASuW","Marcos","2004","2999","Russia","Fighter Multi","1200","20","19","8000","2.6","1","AirDmg1","11.7","AirRCS1","9.09","0","IR_FW_L_F_HP_2_M0.85","IR_FW_L_F_HP_2_AB_M0.85","IR_FW_L_F_HP_2_Super_M2","0","-999","Default","Default","Default","38800","17300","230","9","2500","0","0","0","9","9000","9000","90000","0","245600","0.0013","10","1.1","2","1.8","0.9","1.1","100","50","1","0.9","0.8","0.75","0.7","0.6","0.3","0.1","0.05","0","1","0.95","0.9","0.85","0.85","1","1.4","2","2","2"
"Su-30MKK","Flanker-G","12","33","37000000","24900","0","su30-01.jpg;su33-s.jpg","air/AdvicoSU30MKK.jpg","su-30.xml","Chinese export version of Su-30 with air to ground missiles. Carries the latest Russian AAMs including the medium range R-77 'AMRAAM-ski'. (ref www.fas.org)","","2000","2999","Russia","Fighter Multi","1200","20","20","8000","2.6","1","AirDmg1","4.36","AirRCS1","9.09","0","IR_FW_L_F_HP_2_M0.85","IR_FW_L_F_HP_2_AB_M0.85","IR_FW_L_F_HP_2_Super_M2","0","-999","Default","Default","Default","35000","17300","305","9","2500","0","0","0","25","3600","10800","90000","0","245600","0.0013","10","1.1","2","1.8","0.9","1.1","100","50","1","0.9","0.8","0.75","0.7","0.6","0.3","0.1","0.05","0","1","0.95","0.9","0.85","0.85","1","1.4","2","2","2"
"Su-30MKK3","","12","33","53000000","17700","0","su30-01.jpg;su33-s.jpg","air/AdvicoSU30MKK3.jpg","su-30.xml","Significantly upgraded version of the Chinese export Su-30. Has a newer, more powerful radar and advanced avionics.","Contributed by greengills","2000","2999","Russia","Fighter Multi","1144","20","22.5","9640","4.71","1","AirDmg1","4.36","AirRCS1","9.09","0","IR_FW_L_F_HP_2_M0.85","IR_FW_L_F_HP_2_AB_M0.85","IR_FW_L_F_HP_2_Super_M2.2","0","-999","Default","Default","Default","34500","17300","230","9","2500","0","0","0","25","3600","10800","149000","0","245160","0.0013","13.6","1.2","2.2","2","0.9","1.1","100","50","1","0.9","0.8","0.75","0.7","0.5","0.3","0.1","0.05","0","1","0.95","0.9","0.85","0.85","1","1.4","2","2","2"
"Su-33","Flanker-D","12","33","25000005","18000","0","su33.jpg","air/AdvicoSU33.jpg","su-27.xml","Carrier-based version of the Su-27","","1994","2999","Russia","Fighter Multi","1250","20","20","6350","2.8","1","AirDmg1","11.01","AirRCS1","9.09","0","IR_FW_L_F_HP_2_M0.85","IR_FW_L_F_HP_2_AB_M0.85","IR_FW_L_F_HP_2_Super_M2.2","0","-999","Default","Default","Default","33000","17000","325","9","2500","1","0","0","20","3600","10800","90000","0","245600","0.0013","10","1.1","2","1.8","0.9","1.1","100","50","1","0.9","0.8","0.75","0.7","0.6","0.3","0.1","0.05","0","1","0.95","0.9","0.85","0.85","1","1.4","2","2","2"
"Su-33BM","","12","33","55000000","18400","0","su27-34p04.jpg;su27-2.jpg;su27-34p03.jpg;su27-06.jpg","air/AdvicoSU33BM.jpg","su-27.xml","Hypothetical modernised carrier-based version of the Su-27 based on the Su-35BM.","Contributed by greengills","2010","2999","Russia","Fighter Multi","1435","20","22.5","9400","5.1","1","AirDmg1","4.03","AirRCS1","9.09","0","IR_FW_L_F_HP_2_M0.85","IR_FW_L_F_HP_2_AB_M0.85","IR_FW_L_F_HP_2_Super_M2.2","0","-999","Default","Default","Default","33000","19800","325","8","2500","1","0","0","20","3600","10800","149000","0","245160","0.0013","13.6","1.2","2.2","2","0.9","1.1","100","50","1","0.9","0.8","0.75","0.7","0.5","0.3","0.1","0.05","0","1","0.95","0.9","0.85","0.85","1","1.4","2","2","2"
"Su-34","Fullback","12","33","36000000","22500","0","su27-34p04.jpg;su27-2.jpg;su27-34p03.jpg;su27-06.jpg","air/AdvicoSU34.jpg","su-27.xml","Variant of the Su-27 intended for precision strikes","[phoenixegmh]","2014","2999","Russia","F","1350","20","22.5","12100","2.8","1","AirDmg1","11.01","AirRCS1","9.09","0","IR_FW_L_F_HP_2_M0.85","IR_FW_L_F_HP_2_AB_M0.85","IR_FW_L_F_HP_2_Super_M1.8","0","-999","Default","Default","Default","45100","15000","325","9","2500","0","0","0","15","3600","10800","132000","0","137000","0.0015","10","1.1","2","1.7","0.9","1.1","100","50","1","0.9","0.8","0.75","0.7","0.6","0.3","0.1","0.05","0","1","0.95","0.9","0.85","0.85","1","1.4","2","2","2"
"Su-35BM","","12","33","45000000","18400","0","","air/AdvicoSU35BM.jpg","su-27.xml","Final version of the veritable Sukhoi Flanker. Equiped with supercruising, thrust-vectoring engines, an extremely powerful radar and advanced avionics.","Contributed by greengills","2000","2999","Russia","Fighter Multi","1350","20","35","9640","4.64","1","AirDmg1","4.36","AirRCS1","9.38","0","IR_FW_L_F_HP_2_M0.85","IR_FW_L_F_HP_2_AB_M0.85","IR_FW_L_F_HP_2_Super_M2.2","0","-999","Default","Default","Default","34500","18000","305","9","2500","0","0","0","25","3600","10800","172600","0","284000","0.0013","13.6","1.2","2.2","2","0.9","1.1","100","50","1","0.9","0.8","0.75","0.7","0.5","0.3","0.1","0.05","0","1","0.95","0.9","0.85","0.85","1","1.4","2","2","2"
"Super Etendard M","","12","33","10000000","6500","0","superentendard.jpg","air/AdvicoSuperEtendardM.jpg","harrier-gr3.xml","Dassault carrier based strike fighter","one centerline, and 4 wing pylons, but just 2100kg in payload.  this means that payoads will be quite limited.","1970","2999","France","Bomber","1050","20","16","2612","2.1328","1","AirDmg1","6.6","AirRCS1","5.79","0","IR_FW_S_F_HP_1_M0.85","IR_FW_S_F_HP_1_AB_M0.85","IR_FW_S_F_HP_1_Super_M1.4","0","-999","Default","Default","Default","12000","13700","50","6","2500","1","0","0","0","3600","10800","49000","0","49000","0","2.1328","0.5","0.6","0.75","1.14","1.3","165","50","1","1","1","1","1","0.5","0.15","0.05","0","0","1","1","1","1.07","1.2","1.7","3","4","0","0"
"Tornado ADV","","12","33","15000000","14091","0","tornado_f3.jpg","air/AdvicoTornadoADV.jpg","f-4.xml","Tornado Air Defense Variant (ADV)","","1985","2999","UK","Fighter","1312","9.95","26.15","5090","2.1","1","AirDmg1","11.3","AirRCS1","7.31","0","IR_FW_M_F_HP_2_M0.85","IR_FW_M_F_HP_2_AB_M0.85","IR_FW_M_F_HP_2_Super_M2.2","0","-999","Default","Default","Default","27951","18000","170.5","7.5","2500","0","0","0","20","3600","10800","76800","0","143000","0.0025","8","1.1","2","1.7","0.85","1.2","119.52","50","1","0.93","0.85","0.8","0.76","0.58","0.3","0.05","0","0","1","1","1","0.75","0.8","1","2","5","5","5"
"Tornado F.Mk.2","","12","33","15000000","14091","0","tornado_f3.jpg","air/AdvicoTornadoF2.jpg","f-4.xml","Tornado F.Mk.2","","1984","2999","UK","Fighter","1262","9.19","26.39","5090","2.1","1","AirDmg1","11.3","AirRCS1","7.31","0","IR_FW_M_F_HP_2_M0.85","IR_FW_M_F_HP_2_AB_M0.85","IR_FW_M_F_HP_2_Super_M2.2","0","-999","Default","Default","Default","27951","18000","152.02","7.5","2500","0","0","0","20","3600","10800","75400","0","132200","0.0025","7.5","1.1","2","1.7","0.85","1.2","119.52","50","1","0.93","0.85","0.8","0.76","0.58","0.3","0.05","0","0","1","1","1","0.75","0.8","1","2","5","5","5"
"Tornado F.Mk.3","","12","33","15000000","14091","0","tornado_f3.jpg","air/AdvicoTornadoF3.jpg","f-4.xml","Tornado F.Mk.3","","1985","2999","UK","Fighter","1312","9.95","26.15","5090","2.1","1","AirDmg1","11.3","AirRCS1","7.31","0","IR_FW_M_F_HP_2_M0.85","IR_FW_M_F_HP_2_AB_M0.85","IR_FW_M_F_HP_2_Super_M2.2","0","-999","Default","Default","Default","27951","18000","170.5","7.5","2500","0","0","0","20","3600","10800","76800","0","143000","0.0025","8","1.1","2","1.7","0.85","1.2","119.52","50","1","0.93","0.85","0.8","0.76","0.58","0.3","0.05","0","0","1","1","1","0.75","0.8","1","2","5","5","5"
"Tornado GR.Mk.1","","12","33","15000000","14091","0","tornado_f3.jpg","air/AdvicoTornadoGR1.jpg","f-4.xml","Tornado GR.Mk.1","","1979","2999","UK","Fighter Multi","1215","9.19","27.42","5090","2","1","AirDmg1","11.3","AirRCS1","7.31","0","IR_FW_M_F_HP_2_M0.85","IR_FW_M_F_HP_2_AB_M0.85","IR_FW_M_F_HP_2_Super_M2.2","0","-999","Default","Default","Default","27951","18000","151.09","7.5","2500","0","0","0","20","3600","10800","75400","0","132200","0.0025","7.5","1.1","2","1.7","0.85","1.2","119.52","50","1","0.93","0.85","0.8","0.76","0.58","0.3","0.05","0","0","1","1","1","0.75","0.8","1","2","5","5","5"
"Tornado GR.Mk.1B","","12","33","15000000","14091","0","tornado_f3.jpg","air/AdvicoTornadoGR1B.jpg","f-4.xml","Tornado GR.Mk.1B.  THis is a specialised naval variant of the Tornado GR.Mk.1 and permits usage of the Sea Eagle ASM.","","1979","2999","UK","Fighter Multi","1215","9.19","27.42","5090","2","1","AirDmg1","11.3","AirRCS1","7.31","0","IR_FW_M_F_HP_2_M0.85","IR_FW_M_F_HP_2_AB_M0.85","IR_FW_M_F_HP_2_Super_M2.2","0","-999","Default","Default","Default","27951","18000","151.09","7.5","2500","0","0","0","20","3600","10800","75400","0","132200","0.0025","7.5","1.1","2","1.7","0.85","1.2","119.52","50","1","0.93","0.85","0.8","0.76","0.58","0.3","0.05","0","0","1","1","1","0.75","0.8","1","2","5","5","5"
"Tornado GR.Mk.4","","12","33","15000000","14091","0","tornado_f3.jpg","air/AdvicoTornadoGR4.jpg","f-4.xml","Tornado GR.Mk.4","","1996","2999","UK","Fighter Multi","1263","9.95","27.14","5090","2.1","1","AirDmg1","11.3","AirRCS1","7.31","0","IR_FW_M_F_HP_2_M0.85","IR_FW_M_F_HP_2_AB_M0.85","IR_FW_M_F_HP_2_Super_M2.2","0","-999","Default","Default","Default","27951","18000","169.49","7.5","2500","0","0","0","20","3600","10800","76960","0","143000","0.0025","8","1","2","1.7","0.85","1.2","119.52","50","1","0.93","0.85","0.8","0.76","0.58","0.3","0.05","0","0","1","1","1","0.75","0.8","1","2","5","5","5"
"Tornado IDS","","12","33","15000000","14091","0","tornado_f3.jpg","air/AdvicoTornadoIDS.jpg","f-4.xml","Tornado IDS.  This is the German and Italian designation for the Tornado strike fighter.  Both the German and Italian versions are fitted for ASM usage.","","1979","2999","Germany","Fighter Multi","1215","9.19","27.42","5090","2","1","AirDmg1","11.3","AirRCS1","7.31","0","IR_FW_M_F_HP_2_M0.85","IR_FW_M_F_HP_2_AB_M0.85","IR_FW_M_F_HP_2_Super_M2.2","0","-999","Default","Default","Default","27951","18000","151.09","7.5","2500","0","0","0","20","3600","10800","75400","0","132200","0.0025","7.5","1.1","2","1.7","0.85","1.2","119.52","50","1","0.93","0.85","0.8","0.76","0.58","0.3","0.05","0","0","1","1","1","0.75","0.8","1","2","5","5","5"
