DatabaseClass text primary key,NATO_ASCC text,ModelClassId numeric,ClassificationId numeric,Cost numeric,Weight_kg numeric,Volume_m3 numeric,InitialYear numeric,FinalYear numeric,Country text,Designation text,ImageList text,IconFileName nexttumeric,ModelFileName text,Description text,Notes text,MaxRange_km numeric,RefRange_km numeric,FieldOfView_deg numeric,MinElevation_deg numeric,MaxElevation_deg numeric,ScanPeriod_s numeric,DamageEffect text,RangeError numeric,AngleError_deg numeric,ElevationError_deg numeric,MinFrequency_Hz numeric,MaxFrequency_Hz numeric,IdThreshold_dB real,CounterMeasureFactor numeric,IsSurveillance numeric,ERPpeak_dBW numeric,ERPaverage_dBW numeric,MaxFireControlTracks numeric,IsSemiactive numeric,BlindSpeed_mps numeric,LookdownWater_dB numeric,LookdownLand_dB numeric,Bandwidth_Hz numeric,AzimuthBeamwidth_deg numeric,ElevationBeamwidth_deg numeric,EffectiveSidelobes_dB numeric,DetectsSurface numeric,DetectsAir numeric,DetectsMissile numeric,DetectsGround numeric
"Rubin-1K","Downbeat","0","0","0","0","0","1900","2999","","","null","null","null","Rubin-1; SS; Max=300km; Ref=10km","","300","10","240","-60","0","6","GenericSensor","0.03","0.1","0.65","3000000000.0","3500000000.0","99","1","1","47.47","37.47","2","0","2","0","0","3000000.0","5","10.39","-30","1","0","0","1"
"PSBN-M","","0","0","1","0","0","1900","2999","","","null","null","null","Targeting radar for Tu-16 Rear Turret Gunner","","40","15.2","165","-60","60","2.5","GenericSensor","0.25","4.8","3.2","3000000000.0","3500000000.0","99","1","1","50","40","0","0","0","0","0","3000000.0","5","5","-30","0","1","0","0"
"YeN","Puff Ball","0","0","0","0","0","1900","2999","","","null","null","null","YeN; SS; Max=370km; Ref=13.1km","","360","13.1","240","-60","0","6","GenericSensor","0.03","0.1","0.65","3000000000.0","3500000000.0","99","1","1","47.47","37.47","2","0","2","0","0","3000000.0","5","10.39","-30","1","0","0","1"
"YeN-R","Puff Ball","0","0","0","0","0","1900","2999","","","null","null","null","YeN; SS; Max=450km; Ref=16km","","450","16","240","-60","0","6","GenericSensor","0.03","0.1","0.65","3000000000.0","3500000000.0","99","1","1","47.47","37.47","2","0","2","0","0","3000000.0","5","10.39","-30","1","0","0","1"
"Rubin-1KV","Downbeat","0","0","0","0","0","1900","2999","","","null","null","null","Rubin-1; SS; Max=360km; Ref=11.6km","","360","11.6","240","-60","0","6","GenericSensor","0.03","0.1","0.65","3000000000.0","3500000000.0","99","1","1","47.47","37.47","2","0","2","0","0","3000000.0","5","10.39","-30","1","0","0","1"
"AAM-4 Seeker","","0","0","1","0","0","1900","2999","","","null","null","null","Active seeker for AAM-4","","44","35.299","90","-45","45","3.75","GenericSensor","0.3","6.19","4.13","3000000000.0","3500000000.0","99","1","0","50","40","0","0","0","0","0","3000000.0","5","5","-30","0","1","0","0"
"AAM-4b Seeker","","0","0","1","0","0","1900","2999","","","null","null","null","Active seeker for AAM-4b","","62","49.74","120","-60","60","2","GenericSensor","0.3","6.19","4.13","3000000000.0","3500000000.0","99","1","0","50","40","0","0","0","0","0","3000000.0","1","1","-30","0","1","0","0"
"APG-63(v)1","","0","0","0","0","0","1900","2999","","","null","null","null","","Copied from APG-63 and incrementally uprated.  No figures as yet.  Providing boost in maximum range from 115nm to 135nm(250km),  boosting ref range by 15% more than proportional(IE, 130@213 is equal to 7.2m² @ max range, 7.2m² @ 250km is a ref range of 152.58km, 15% greater than that is 175.47km), widening the field of view a little, shortening the update rate, tightening the beam widths.  If anyone has details specific to the APG-63(v)1 do let me know.","250","175.47","140","-70","70","6","GenericSensor","0.01","0.12","0.19","9000000000.0","10000000000.0","99","1","1","69.31","59.31","6","0","2.5","-3","-12","3000000.0","3","2","-30","1","1","1","1"
"SPG-55 2","","0","0","0","0","0","1900","2999","","","null","null","null","SPG-55 Terrier Illumination Radar, supports up to 2 missiles at a time.","assumed 25dB gain.  maximum range of 300kyds.  assumed 20m² target at this range.  I don't have any references that state this radar is a hinderence to RIM-67D","274.32","129.718","360","-30","83","3","GenericSensor","0.00527","0.45","0.45","3000000000.0","3500000000.0","99","0","0","85","62","2","0","2.5","-3","-12","3000000.0","1.6","1.6","-30","0","1","1","0"
"SPS-39A","","0","0","0","0","0","1900","2999","","","null","null","null","SPS-39A; AS; Max=296km; Ref=151.011km","http://www.scribd.com/doc/65788019/Naval-Radar , page 227.","296","151.011","360","0","48","12","GenericSensor","0.004054","0.12","0.15","215000000.0","225000000.0","99","1","1","94","69.68","0","0","2.5","-10.3","-18","1000000.0","2.4","3","-30","0","1","1","0"
"SPS-39B","","0","0","0","0","0","1900","2999","","","null","null","null","SPS-39B; AS; Max=296km; Ref=197.88km","http://www.scribd.com/doc/65788019/Naval-Radar , page 227.","296","197.88","360","0","48","12","GenericSensor","0.004054","0.12","0.15","215000000.0","225000000.0","99","1","1","99.5","78.182","0","0","2.5","-10.3","-18","1000000.0","2.4","3","-30","0","1","1","0"
"SPS-17","","0","0","0","0","0","1900","2999","","","null","null","null","SPS-17; AS; Max=370km; Ref=208.3km","","370","208.3","360","0","48","12","GenericSensor","0.008108","0.925","1.35","215000000.0","225000000.0","99","1","1","76.75","51.52","0","0","2.5","-10.3","-18","1000000.0","18.5","27","-30","0","1","1","0"
"SPS-17A","","0","0","0","0","0","1900","2999","","","null","null","null","SPS-17A; AS; Max=550km; Ref=281.31km","","550","281.31","360","0","42","12","GenericSensor","0.0054","0.925","1.35","215000000.0","225000000.0","99","1","1","87.381","62.152","0","0","2.5","-10.3","-18","1000000.0","18.5","27","-30","0","1","1","0"
"SPS-37","","0","0","0","0","0","1900","2999","","","null","null","null","SPS-37; AS; Max=370km; Ref=208.3km","","370","208.3","360","0","42","12","GenericSensor","0.003636","1","1.275","215000000.0","225000000.0","99","1","1","77.751","65.532","0","0","2.5","-10.3","-18","1000000.0","19","25.5","-30","0","1","1","0"
"SPG-55 8","","0","0","0","0","0","1900","2999","","","null","null","null","SPG-55 Terrier Illumination Radar, supports up to 8 missiles at a time.","assumed 25dB gain.  maximum range of 200kyds.  assumed 100m² target at this range.","182.88","57.832","360","-30","83","3","GenericSensor","0.00527","0.45","0.45","3000000000.0","3500000000.0","99","0","0","85","62","8","0","2.5","-3","-12","3000000.0","1.6","1.6","-30","0","1","1","0"
"DA-05","","0","0","1","0","0","1900","2999","","","null","null","null","","Claimed range on a 2m² is 90nm.  this equates to a ref of 140.1.  setting instrumented at 440m, as this corresponds to a 101.14m² target.  1200kW peak, 32.2dB gain.  beamwidths known and correct.  500 or 1000 PRF, with PW's of 2.6 or 1.3µs.  Average power of 3120w.","440","140.1","360","-35","40","6","GenericSensor","0.001773","0.075","0.4","2900000000.0","3100000000.0","99","1","1","90.792","64.942","0","0","2.5","-15","-24","3000000.0","1.5","8","-30","0","1","1","0"
"ZW-06","","0","0","1","0","0","1900","2999","","","null","null","null","","60kW, 0.6µs pulses, PRF 2000, 32dB gain, 0.9°x19° beam, 2.4° az resolution, range on 10m² tarfget is 14nm, 26km. 24rpm.  Assuming 80km instrumented.","80","14.58","360","-35","19","2.5","GenericSensor","0.000225","0.045","0.95","9325000000.0","9475000000.0","99","1","1","79.782","53.584","0","0","2.5","-0.46","-3.46","10000000.0","0.9","19","-30","1","1","1","1"
"WM-25","","0","0","1","0","0","1900","2999","","","null","null","null","","as the mk-92 is based of the Signaal 'Egg' WM20 series, I have used it as the base entry for the WM25. Instrumented set according to 100m² target","150","46.3","300","-35","70","1","GenericSensor","0.01","0.51","0.34","3000000000.0","3500000000.0","99","1","0","60","50","1","0","0","-3","-12","3000000.0","5","5","-30","1","1","1","0"
"SPS-01 AS","","0","0","0","0","0","1900","2999","","","null","null","null","SPS-01; AS; Max=270km; Ref=137.33km","","270","137.33","360","0","90","7.5","GenericSensor","0.0444","0.075","0.075","3000000000.0","3500000000.0","99","1","1","97.751","62.01","0","0","2.5","-3","-12","3000000.0","1.5","1.5","-30","1","1","1","1"
"AI 18","","0","0","0","0","0","1900","2999","","","null","null","null","Ai 18_AS_Max=20km_Ref=5.06km","","20","5.06","180","-20","60","2","GenericSensor","0.022","3","90","30000000.0","30000000.0","99","1","1","30.782","1.303","0","0","2.5","-9","-18","300000.0","60","80","-10","0","1","1","0"
"AI 21","","0","0","0","0","0","1900","2999","","","null","null","null","Ai 18_AS_Max=30km_Ref=8.09km","","30","8.09","180","-20","60","2","GenericSensor","0.02","3","90","9372000000.0","9378000000.0","99","1","1","88.015","57.928","0","0","2.5","-9","-18","300000.0","60","80","-10","0","1","1","0"
"AI 10","","0","0","0","0","0","1900","2999","","","null","null","null","Ai 18_AS_Max=15km_Ref=3km","","15","3","180","-20","60","2","GenericSensor","0.024","3","90","30000000.0","30000000.0","99","1","1","30.782","1.303","0","0","2.5","-9","-18","300000.0","60","80","-10","0","1","1","0"
"Airpass 3","","0","0","0","0","0","1900","2999","","","null","null","null","Airpass 3_AS_Max=25km_Ref=6km","","25","6","90","-45","45","2","GenericSensor","0.06","0.26","0.32","3000000000.0","3500000000.0","99","1","1","80","70","1","0","2.5","-3","-12","3000000.0","5","2.5","-30","1","0","0","0"
"APS-20E","","0","0","0","0","0","1900","2999","","","null","null","null","APS-20E; AS/SS; Max=300km; Ref=112km","unknown gain, beam parameters, scan rate, performance.  6500w transmitter, 3.9w average power, 0.67µs @ 900pps.  Transmiter range is 2880mhz ±30mhz.  http://radar.tpub.com/TM-11-487C-1/TM-11-487C-10857.htm","300","80","240","-60","20","10","GenericSensor","0.0025","0.18","0.98","2850000000.0","2910000000.0","99","1","1","65.129","32.91","0","0","2.5","-27","-45","3000000.0","5","15.6","-20","1","1","1","1"
"ARI 5955","","0","0","0","0","0","1900","2999","","","null","null","null","Search Water; AS/SS; Max=600km; Ref=55.473km","little is known at current about this radar, modifying a search water, which is a later development of the same system.  50nm instrumented, assuming 40dBsm target at that range.  80kW peak power with a 2.5µs 200pps transmitter in the X band.","92.6","9.26","330","-60","10","4","GenericSensor","0.01","0.17","0.21","9720000000.0","9780000000.0","99","1","1","74.04","41.02","0","0","2.5","-3","-12","3000000.0","5","3.3","-30","1","1","1","1"
"Type 974","","0","0","0","0","0","1900","2999","","","null","null","null","Type 974; SS; Max=150km; Ref=8.23km","http://navalhistory.flixco.info/H/148417x119821/8330/a0.htm  some details known, others fudged accordingly.  using dBedit estimated gain, most other details pulled from given source.","149.8","8.23","360","-10","13","2.5","GenericSensor","0.00026","0.08","1.15","9338000000.0","9338000000.0","99","1","1","68.951","33.101","0","0","2.5","0","-21","3000000.0","1.6","23","-30","1","1","0","0"
"Type 982","","0","0","0","0","0","1900","2999","","","null","null","null","Type 982; AS; Max=160km; Ref=49.69km","http://navalhistory.flixco.info/H/148498x119821/8330/a0.htm  http://www.scribd.com/doc/65788019/Naval-Radar   some details known, others fudged accordingly.  using dBedit estimated gain, most other details pulled from given source.","160","49.694","360","0","19","2.5","GenericSensor","0.001775","0.1","0.95","2995000000.0","2998000000.0","99","1","1","90.39","60.17","0","0","2.5","-15","-21","3000000.0","1","19","-30","1","1","0","0"
"Type 984","","0","0","0","0","0","1900","2999","","","null","null","null","Type 984; AS; Max=280km; Ref=92.89km","http://www.scribd.com/doc/65788019/Naval-Radar","280","92.888","360","0","25","10","GenericSensor","0.001775","0.085","0.085","2995000000.0","2998000000.0","99","1","1","90.39","60.17","4","0","2.5","-15","-21","3000000.0","1.7","1.7","-30","1","1","1","0"
"Sea Cat Mod2 Seeker","","0","0","1","0","0","1900","2999","","","null","null","null","NEED UPDATED INFO","","8","3.5","40","-20","20","2.5","GenericSensor","0.3","6.19","4.13","3000000000.0","3500000000.0","99","1","0","-99","-109","0","1","0","0","0","3000000.0","5","5","-30","0","1","1","0"
"Sampson","","0","0","0","0","0","1900","2999","","","null","null","null","Sampson; AS/SS; Max=400km; Ref=316.23km","Plessey claims a pidgeon(0.008m²) can be detected at 105km in clear conditions.  That produces an enormously huge ref range of 351.0887.  Going to assume some marketing at work there, and will spec for a 0.01m² target at 100km.  25kW transmitter, 256 PCR, 0.1µs to 1µs pulses at a duty cycle of up to 25%.  Assigning this radar a duty cycle of 12.5%.  Unknown gain, using the editors estimated gain.  It is a smaller array antennae compared to SPY-1, while operating in a similar frequency band, assuming roughly equivalent gain given its much newer design, so assuming 40dB gain.  Assuming slightly weaker beam forming capability, but only just.","400","316.2278","360","-10","80","1","GenericSensor","2.7e-08","0.09","0.09","2305000000.0","3175000000.0","99","1","1","43.9794","34.9485","32","0","2.5","-3","-12","175000000.0","1.8","1.8","-30","1","1","1","1"
"AIM-120D Seeker","","0","0","1","0","0","1900","2999","","","null","null","null","Active seeker for AIM-120","boosted this seeker ref range from 12 to 18km.  One the lowest RCS air targets is the SU-33 at 4.03 RCS_dBsm.  Assuming half this as a requirement for seeker heads.  at 2dBsm, the seeker requires a ref Range of at least 17.825km in order to detect the target.  If your fire control can lock up the target, there's no reason your weapons cannot also follow through.","40","38.1617","90","-60","60","3.75","GenericSensor","0.3","6.19","4.13","3000000000.0","3500000000.0","99","1","0","50","40","0","0","0","0","0","3000000.0","2","2","-30","0","1","1","0"
"Mk-91 FCS","","0","0","1","0","0","1900","2999","","","null","null","null","Fire control system for Sea Sparrow","The radars associated with the Mk91 Fire Control System include the Mk95 illuminator, Mk 23 Target Acquisitioning System, and the AN/SPQ-9 series radar.","185","37.211","320","-35","75","4","GenericSensor","0.0387","1.65","90","3000000000","3500000000","99","1","0","60","50","1","0","0","-3","-12","3000000","5","5","-30","1","1","1","0"
"9LV 200 FCS","","0","0","1","0","0","1900","2999","","","null","null","null","Gun fire control system","","185","37.211","320","-35","75","4","GenericSensor","0.0387","1.65","90","3000000000","3500000000","99","1","0","60","50","1","0","0","-3","-12","3000000","5","5","-30","1","1","1","0"
"34K1 Monolit","Band Stand","0","0","1","0","0","1900","2999","","","null","null","null","NEED UPDATED INFO Copied from Plank Shave (which itself needs to be updated) but actually considerably more capable.","'Mineral', Monolit' and 'Titanit' are all apparently closely related systems.They may consist of technically different components which are more modular and integrated with different ordnance, but overall capability is apparently similar in game terms.","200","44.31","360","-35","70","8.63","GenericSensor","0","0.36","0.24","3000000000.0","3500000000.0","99","1","1","79","69","15","0","2.5","-3","-12","3000000.0","5","5","-30","1","0","0","0"
