DatabaseClass text,MagazineId numeric,Item text,Quantity numeric
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","M118","27"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk 16 Zuni FFAR","535"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk 71 Zuni WAFAR","535"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-25 Mine","13"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-36 DST","28"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-36 Mod1 Mine","13"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-36 Mod2 Mine","13"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-39 Mine","13"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-40 DST","28"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-40 FFAR","2544"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-41 DST","8"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-46 Mod5","204"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-50","62"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-56 Mine","13"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-57 Mine","29"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-59 DST","17"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-60 CAPTOR","29"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-81","558"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-82","636"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-83","319"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","Mk-84","124"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","1","RIM-7P(v1)","72"
"CVN-72 (Nimitz) USS Abraham Lincoln 1991.407-M","2","20mm mark 244-0 ELC","2092"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","0","Fuel","7795035"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","120 gallon tank","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","1400 liter tank","24"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","20mm PGU","5027"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","300 gallon tank","60"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","300 gallon wing tank","40"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-45B","9"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-65B","175"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-65D","168"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-65E","170"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-65F","160"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-65G","109"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-84A Harpoon","136"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-84C Harpoon","42"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-84D Harpoon","75"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-84E SLAM","43"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-84F Harpoon","36"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-88A","14"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AGM-88B","221"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AIM-120A","284"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AIM-54A","119"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AIM-54C ECCM","136"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AIM-54C","217"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AIM-7P","1004"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","AIM-9M","941"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-53 1MT","14"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-53 2.5MT","14"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-53 5MT","14"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-53 9MT","14"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-57 Mod0 5kT","8"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-57 Mod1 10kT","8"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-57 Mod3 15kT","8"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-57 Mod5 20kT","8"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-61 10kT","25"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-61 170kT","25"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-61 1kT","25"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-61 340kT","25"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-61 5kT","25"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-61 60kT","25"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-61 80kT","25"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-83 100kT","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-83 1200kT","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-83 200kT","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-83 25kT","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-83 400kT","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-83 50kT","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","B-83 800kT","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Chaff-1","10156"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","DICASS (80) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","DICASS (85) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","DICASS (90) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","DIFAR (80) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","DIFAR (85) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","DIFAR (90) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","FPU-6","72"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","FPU-8","72"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Flare-1","10156"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","GBU-1/B","43"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","GBU-10/B","65"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","GBU-12/B","153"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","GBU-15/B","43"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","GBU-16/B","131"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","GBU-24/B","43"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","GBU-24B/B","43"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","GBU-27","41"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","GBU-28B/B","33"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","LOFAR (80) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","LOFAR (85) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","LOFAR (90) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","M117","73"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","M118","27"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk 16 Zuni FFAR","526"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk 71 Zuni WAFAR","526"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-25 Mine","13"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-36 DST","28"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-36 Mod1 Mine","13"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-36 Mod2 Mine","13"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-39 Mine","13"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-40 DST","28"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-40 FFAR","2498"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-41 DST","8"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-46 Mod5","200"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-50","93"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-56 Mine","13"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-57 Mine","29"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-59 DST","17"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-60 CAPTOR","29"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-81","548"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-82","625"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-83","314"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","Mk-84","122"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","1","RIM-7P(v1)","72"
"CVN-72 (Nimitz) USS Abraham Lincoln 1992.000-M","2","20mm mark 244-0 ELC","2092"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","0","Fuel","7795035"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","120 gallon tank","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","1400 liter tank","36"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","20mm PGU","4966"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","300 gallon tank","30"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-65B","251"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-65D","244"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-65E","246"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-65F","263"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-65G","197"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-84A Harpoon","73"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-84C Harpoon","30"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-84D Harpoon","93"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-84E SLAM","62"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-84F Harpoon","59"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-88B","279"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AGM-88C","88"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AIM-120A","548"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AIM-54A","33"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AIM-54C ECCM","82"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AIM-54C","104"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AIM-7P","968"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","AIM-9M","948"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-53 1MT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-53 2.5MT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-53 5MT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-53 9MT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-57 Mod0 5kT","1"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-57 Mod1 10kT","1"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-57 Mod3 15kT","1"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-57 Mod5 20kT","1"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-61 10kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-61 170kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-61 1kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-61 340kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-61 5kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-61 60kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-61 80kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-83 100kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-83 1200kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-83 200kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-83 25kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-83 400kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-83 50kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","B-83 800kT","20"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Chaff-1","8999"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","DICASS (85) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","DICASS (90) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","DIFAR (85) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","DIFAR (90) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","FPU-6","108"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","FPU-8","108"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Flare-1","8999"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","GBU-10/B","62"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","GBU-12/B","156"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","GBU-16/B","125"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","GBU-24/B","62"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","GBU-24B/B","62"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","GBU-27","60"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","GBU-28B/B","65"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","LOFAR (85) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","LOFAR (90) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-36 DST","3"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-40 DST","3"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-41 DST","3"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-46 Mod5","191"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-50","119"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-57 Mine","27"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-59 DST","3"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-60 CAPTOR","27"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-81","565"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-82","602"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-83","313"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","Mk-84","136"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","1","RIM-7P(v1)","72"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.000-M","2","20mm mark 244-0 ELC","2092"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","0","Fuel","7795035"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","120 gallon tank","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","1400 liter tank","24"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","20mm PGU","4079"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","300 gallon tank","60"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","300 gallon wing tank","40"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-65B","185"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-65D","180"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-65E","182"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-65F","204"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-65G","145"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-84A Harpoon","111"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-84C Harpoon","26"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-84D Harpoon","80"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-84E SLAM","46"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-84F Harpoon","51"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-88B","235"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AGM-88C","74"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AIM-120A","405"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AIM-54A","36"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AIM-54C ECCM","90"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AIM-54C","115"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AIM-7P","804"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","AIM-9M","788"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-53 1MT","15"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-53 2.5MT","15"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-53 5MT","15"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-53 9MT","15"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-61 10kT","27"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-61 170kT","27"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-61 1kT","27"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-61 340kT","27"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-61 5kT","27"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-61 60kT","27"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-61 80kT","27"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-83 100kT","19"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-83 1200kT","19"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-83 200kT","19"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-83 25kT","19"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-83 400kT","19"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-83 50kT","19"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","B-83 800kT","19"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Chaff-1","8421"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","DICASS (85) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","DICASS (90) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","DIFAR (85) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","DIFAR (90) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","FPU-6","72"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","FPU-8","72"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Flare-1","8421"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","GBU-1/B","46"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","GBU-10/B","69"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","GBU-12/B","162"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","GBU-15/B","46"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","GBU-16/B","139"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","GBU-24/B","46"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","GBU-24B/B","46"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","GBU-27","44"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","GBU-28B/B","48"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","LOFAR (85) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","LOFAR (90) Sonobuoy","1890"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","M117","77"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","M118","28"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk 16 Zuni FFAR","556"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk 71 Zuni WAFAR","556"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-25 Mine","14"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-36 DST","30"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-36 Mod1 Mine","14"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-36 Mod2 Mine","14"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-39 Mine","14"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-40 DST","30"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-40 FFAR","2642"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-41 DST","8"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-46 Mod5","212"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-50","132"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-56 Mine","14"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-57 Mine","30"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-59 DST","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-60 CAPTOR","30"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-81","579"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-82","661"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-83","332"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","Mk-84","129"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","1","RIM-7P(v1)","72"
"CVN-72 (Nimitz) USS Abraham Lincoln 1993.331-M","2","20mm mark 244-0 ELC","2092"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","0","Fuel","7795035"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","120 gallon tank","18"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","1400 liter tank","24"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","20mm PGU","3997"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","300 gallon tank","60"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","300 gallon wing tank","40"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","AGM-65B","181"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","AGM-65D","178"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","AGM-65E","180"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","AGM-65F","202"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","AGM-65G","171"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","AGM-84A Harpoon","77"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","AGM-84C Harpoon","7"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","AGM-84D Harpoon","80"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","AGM-84E SLAM","45"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","AGM-84F Harpoon","63"
"CVN-72 (Nimitz) USS Abraham Lincoln 1994.000-M","1","AGM-88B","233"
