DatabaseClass text primary key,MaxRange_m real,ProbDetonate real,IsPenetration integer,BlastCharge_kg real,FragCharge_kg real,RadCharge_kg real,FragMetal_kg real,FragFragment_kg real,FragSpread real
"BlastFragMis2700kg","7273.00557","0.85","0","445.8704117","1187.753059","44.58704117","1066.376529","0.161474338","0.3"
"BlastFragMis2750kg","7323.07162","0.85","0","452.8827712","1210.578153","45.28827712","1086.539076","0.163906936","0.3"
"BlastFragMis2800kg","7372.36348","0.85","0","459.8727085","1233.418194","45.98727085","1106.709097","0.166322377","0.3"
"BlastFragMis2850kg","7420.902956","0.85","0","466.8406241","1256.272917","46.68406241","1126.886459","0.168720835","0.3"
"BlastFragMis2900kg","7468.710908","0.85","0","473.7869044","1279.142064","47.37869044","1147.071032","0.171102481","0.3"
"BlastFragMis2950kg","7515.807308","0.85","0","480.7119223","1302.025385","48.07119223","1167.262693","0.173467483","0.3"
"BlastFragMis3000kg","7562.211286","0.85","0","487.6160384","1324.922641","48.76160384","1187.461321","0.175816008","0.3"
"BlastFragMis3050kg","7607.941187","0.85","0","494.499601","1347.833599","49.4499601","1207.6668","0.178148222","0.3"
"BlastFragMis3100kg","7653.014608","0.85","0","501.3629471","1370.758035","50.13629471","1227.879018","0.180464288","0.3"
"BlastFragMis3150kg","7697.448443","0.85","0","508.2064028","1393.695731","50.82064028","1248.097866","0.182764368","0.3"
"BlastFragMis3200kg","7741.258922","0.85","0","515.0302838","1416.646477","51.50302838","1268.323239","0.18504862","0.3"
"BlastFragMis3250kg","7784.461646","0.85","0","521.834896","1439.610069","52.1834896","1288.555035","0.187317202","0.3"
"BlastFragMis3300kg","7827.071619","0.85","0","528.620536","1462.586309","52.8620536","1308.793155","0.189570272","0.3"
"BlastFragMis3350kg","7869.103283","0.85","0","535.3874911","1485.575006","53.53874911","1329.037503","0.191807981","0.3"
"BlastFragMis3400kg","7910.570542","0.85","0","542.1360402","1508.575973","54.21360402","1349.287987","0.194030484","0.3"
"BlastFragMis3450kg","7951.486793","0.85","0","548.8664542","1531.589031","54.88664542","1369.544515","0.19623793","0.3"
"BlastFragMis3500kg","7991.86495","0.85","0","555.5789957","1554.614003","55.55789957","1389.807001","0.198430469","0.3"
"BlastFragMis3550kg","8031.717469","0.85","0","562.2739202","1577.65072","56.22739202","1410.07536","0.200608246","0.3"
"BlastFragMis3600kg","8071.056368","0.85","0","568.9514758","1600.699016","56.89514758","1430.349508","0.202771407","0.3"
"BlastFragMis3650kg","8109.89325","0.85","0","575.6119037","1623.758731","57.56119037","1450.629365","0.204920097","0.3"
"BlastFragMis3700kg","8148.239321","0.85","0","582.2554386","1646.829708","58.22554386","1470.914854","0.207054456","0.3"
"BlastFragMis3750kg","8186.105412","0.85","0","588.8823088","1669.911794","58.88823088","1491.205897","0.209174624","0.3"
"BlastFragMis3800kg","8223.50199","0.85","0","595.4927364","1693.004842","59.54927364","1511.502421","0.211280741","0.3"
"BlastFragMis3850kg","8260.439181","0.85","0","602.086938","1716.108708","60.2086938","1531.804354","0.213372942","0.3"
"BlastFragMis3900kg","8296.926781","0.85","0","608.6651241","1739.223251","60.86651241","1552.111625","0.215451364","0.3"
"BlastFragMis3950kg","8332.974274","0.85","0","615.2275001","1762.348333","61.52275001","1572.424167","0.217516139","0.3"
"BlastFragMis4000kg","8368.590842","0.85","0","621.7742662","1785.483823","62.17742662","1592.741911","0.219567399","0.3"
"Pen1kg","11.11038","0.85","1","0.7","0","0.1","0","0","0"
"Pen2kg","13.99496","0.85","1","1.4","0","0.2","0","0","0"
"Pen3kg","16.01807","0.85","1","2.1","0","0.3","0","0","0"
"Pen4kg","17.62847","0.85","1","2.8","0","0.4","0","0","0"
"Pen5kg","18.98829","0.85","1","3.5","0","0.5","0","0","0"
"Pen6kg","20.17684","0.85","1","4.2","0","0.6","0","0","0"
"Pen7kg","21.2396","0.85","1","4.9","0","0.7","0","0","0"
"Pen8kg","22.20535","0.85","1","5.6","0","0.8","0","0","0"
"Pen9kg","23.09359","0.85","1","6.3","0","0.9","0","0","0"
"Pen10kg","23.91821","0.85","1","7","0","1","0","0","0"
"Pen11kg","24.68951","0.85","1","7.7","0","1.1","0","0","0"
"Pen12kg","25.41535","0.85","1","8.4","0","1.2","0","0","0"
"Pen13kg","26.10189","0.85","1","9.1","0","1.3","0","0","0"
"Pen14kg","26.75404","0.85","1","9.8","0","1.4","0","0","0"
"Pen15kg","27.37582","0.85","1","10.5","0","1.5","0","0","0"
"Pen16kg","27.97053","0.85","1","11.2","0","1.6","0","0","0"
"Pen17kg","28.54094","0.85","1","11.9","0","1.7","0","0","0"
"Pen18kg","29.08938","0.85","1","12.6","0","1.8","0","0","0"
"Pen19kg","29.61786","0.85","1","13.3","0","1.9","0","0","0"
"Pen20kg","30.1281","0.85","1","14","0","2","0","0","0"
"Pen22kg","31.09965","0.85","1","15.4","0","2.2","0","0","0"
"Pen24kg","32.01394","0.85","1","16.8","0","2.4","0","0","0"
"Pen25kg","32.4521","0.85","1","17.5","0","2.5","0","0","0"
"Pen26kg","32.87872","0.85","1","18.2","0","2.6","0","0","0"
"Pen28kg","33.70019","0.85","1","19.6","0","2.8","0","0","0"
"Pen30kg","34.4834","0.85","1","21","0","3","0","0","0"
"Pen32kg","35.23252","0.85","1","22.4","0","3.2","0","0","0"
"Pen34kg","35.95102","0.85","1","23.8","0","3.4","0","0","0"
"Pen35kg","36.29973","0.85","1","24.5","0","3.5","0","0","0"
"Pen36kg","36.64186","0.85","1","25.2","0","3.6","0","0","0"
"Pen38kg","37.30755","0.85","1","26.6","0","3.8","0","0","0"
"Pen40kg","37.95026","0.85","1","28","0","4","0","0","0"
"Pen42kg","38.57188","0.85","1","29.4","0","4.2","0","0","0"
"Pen44kg","39.17405","0.85","1","30.8","0","4.4","0","0","0"
"Pen45kg","39.46831","0.85","1","31.5","0","4.5","0","0","0"
"Pen46kg","39.75823","0.85","1","32.2","0","4.6","0","0","0"
"Pen48kg","40.32571","0.85","1","33.6","0","4.8","0","0","0"
"Pen50kg","40.87763","0.85","1","35","0","5","0","0","0"
"Pen52.5kg","41.5472","0.85","1","36.75","0","5.25","0","0","0"
"Pen55kg","42.19583","0.85","1","38.5","0","5.5","0","0","0"
"Pen57.5kg","42.82507","0.85","1","40.25","0","5.75","0","0","0"
"Pen60kg","43.43633","0.85","1","42","0","6","0","0","0"
"Pen62.5kg","44.03082","0.85","1","43.75","0","6.25","0","0","0"
"Pen65kg","44.60966","0.85","1","45.5","0","6.5","0","0","0"
"Pen67.5kg","45.17383","0.85","1","47.25","0","6.75","0","0","0"
"Pen70kg","45.72423","0.85","1","49","0","7","0","0","0"
"Pen72.5kg","46.26167","0.85","1","50.75","0","7.25","0","0","0"
"Pen75kg","46.78689","0.85","1","52.5","0","7.5","0","0","0"
"Pen77.5kg","47.30055","0.85","1","54.25","0","7.75","0","0","0"
"Pen80kg","47.80328","0.85","1","56","0","8","0","0","0"
"Pen82.5kg","48.29564","0.85","1","57.75","0","8.25","0","0","0"
"Pen85kg","48.77814","0.85","1","59.5","0","8.5","0","0","0"
"Pen87.5kg","49.25127","0.85","1","61.25","0","8.75","0","0","0"
"Pen90kg","49.71546","0.85","1","63","0","9","0","0","0"
"Pen92.5kg","50.17114","0.85","1","64.75","0","9.25","0","0","0"
"Pen95kg","50.61867","0.85","1","66.5","0","9.5","0","0","0"
"Pen97.5kg","51.05841","0.85","1","68.25","0","9.75","0","0","0"
"Pen100kg","51.49069","0.85","1","70","0","10","0","0","0"
"Pen105kg","52.3341","0.85","1","73.5","0","10.5","0","0","0"
"Pen110kg","53.15113","0.85","1","77","0","11","0","0","0"
"Pen115kg","53.94375","0.85","1","80.5","0","11.5","0","0","0"
"Pen120kg","54.7137","0.85","1","84","0","12","0","0","0"
"Pen125kg","55.46254","0.85","1","87.5","0","12.5","0","0","0"
"Pen130kg","56.19166","0.85","1","91","0","13","0","0","0"
"Pen135kg","56.90231","0.85","1","94.5","0","13.5","0","0","0"
"Pen140kg","57.59561","0.85","1","98","0","14","0","0","0"
"Pen145kg","58.27258","0.85","1","101.5","0","14.5","0","0","0"
"Pen150kg","58.93416","0.85","1","105","0","15","0","0","0"
"Pen155kg","59.58119","0.85","1","108.5","0","15.5","0","0","0"
"Pen160kg","60.21445","0.85","1","112","0","16","0","0","0"
"Pen165kg","60.83463","0.85","1","115.5","0","16.5","0","0","0"
"Pen170kg","61.44241","0.85","1","119","0","17","0","0","0"
"Pen175kg","62.03837","0.85","1","122.5","0","17.5","0","0","0"
"Pen180kg","62.62309","0.85","1","126","0","18","0","0","0"
"Pen185kg","63.19707","0.85","1","129.5","0","18.5","0","0","0"
"Pen190kg","63.76079","0.85","1","133","0","19","0","0","0"
"Pen195kg","64.3147","0.85","1","136.5","0","19.5","0","0","0"
"Pen200kg","64.85922","0.85","1","140","0","20","0","0","0"
"Pen205kg","65.39473","0.85","1","143.5","0","20.5","0","0","0"
"Pen210kg","65.9216","0.85","1","147","0","21","0","0","0"
"Pen215kg","66.44017","0.85","1","150.5","0","21.5","0","0","0"
"Pen220kg","66.95076","0.85","1","154","0","22","0","0","0"
"Pen225kg","67.45366","0.85","1","157.5","0","22.5","0","0","0"
"Pen230kg","67.94916","0.85","1","161","0","23","0","0","0"
"Pen235kg","68.43753","0.85","1","164.5","0","23.5","0","0","0"
"Pen240kg","68.91902","0.85","1","168","0","24","0","0","0"
"Pen245kg","69.39386","0.85","1","171.5","0","24.5","0","0","0"
"Pen250kg","69.86228","0.85","1","175","0","25","0","0","0"
"Pen255kg","70.32449","0.85","1","178.5","0","25.5","0","0","0"
"Pen260kg","70.7807","0.85","1","182","0","26","0","0","0"
"Pen265kg","71.23109","0.85","1","185.5","0","26.5","0","0","0"
"Pen270kg","71.67585","0.85","1","189","0","27","0","0","0"
"Pen275kg","72.11515","0.85","1","192.5","0","27.5","0","0","0"
"Pen280kg","72.54916","0.85","1","196","0","28","0","0","0"
"Pen285kg","72.97802","0.85","1","199.5","0","28.5","0","0","0"
"Pen290kg","73.40189","0.85","1","203","0","29","0","0","0"
"Pen295kg","73.82092","0.85","1","206.5","0","29.5","0","0","0"
"Pen300kg","74.23524","0.85","1","210","0","30","0","0","0"
"Pen305kg","74.64498","0.85","1","213.5","0","30.5","0","0","0"
"Pen310kg","75.05026","0.85","1","217","0","31","0","0","0"
"Pen315kg","75.4512","0.85","1","220.5","0","31.5","0","0","0"
"Pen320kg","75.84792","0.85","1","224","0","32","0","0","0"
"Pen325kg","76.24053","0.85","1","227.5","0","32.5","0","0","0"
"Pen330kg","76.62913","0.85","1","231","0","33","0","0","0"
"Pen335kg","77.01382","0.85","1","234.5","0","33.5","0","0","0"
"Pen340kg","77.3947","0.85","1","238","0","34","0","0","0"
"Pen345kg","77.77186","0.85","1","241.5","0","34.5","0","0","0"
"Pen350kg","78.1454","0.85","1","245","0","35","0","0","0"
"Pen355kg","78.51539","0.85","1","248.5","0","35.5","0","0","0"
"Pen360kg","78.88192","0.85","1","252","0","36","0","0","0"
"Pen365kg","79.24507","0.85","1","255.5","0","36.5","0","0","0"
"Pen370kg","79.60492","0.85","1","259","0","37","0","0","0"
"Pen375kg","79.96154","0.85","1","262.5","0","37.5","0","0","0"
"Pen380kg","80.315","0.85","1","266","0","38","0","0","0"
"Pen385kg","80.66538","0.85","1","269.5","0","38.5","0","0","0"
"Pen390kg","81.01273","0.85","1","273","0","39","0","0","0"
"Pen395kg","81.35712","0.85","1","276.5","0","39.5","0","0","0"
"Pen400kg","81.69862","0.85","1","280","0","40","0","0","0"
"Pen420kg","83.03683","0.85","1","294","0","42","0","0","0"
"Pen440kg","84.33318","0.85","1","308","0","44","0","0","0"
"Pen450kg","84.96665","0.85","1","315","0","45","0","0","0"
"Pen460kg","85.5908","0.85","1","322","0","46","0","0","0"
"Pen480kg","86.81246","0.85","1","336","0","48","0","0","0"
"Pen500kg","88.00062","0.85","1","350","0","50","0","0","0"
"Pen520kg","89.15749","0.85","1","364","0","52","0","0","0"
"Pen540kg","90.28505","0.85","1","378","0","54","0","0","0"
"Pen550kg","90.83841","0.85","1","385","0","55","0","0","0"
"Pen560kg","91.38509","0.85","1","392","0","56","0","0","0"
"Pen580kg","92.45923","0.85","1","406","0","58","0","0","0"
"Pen600kg","93.50893","0.85","1","420","0","60","0","0","0"
"Pen620kg","94.53555","0.85","1","434","0","62","0","0","0"
"Pen640kg","95.54032","0.85","1","448","0","64","0","0","0"
"Pen650kg","96.03486","0.85","1","455","0","65","0","0","0"
"Pen680kg","96.52435","0.85","1","462","0","66","0","0","0"
"Pen700kg","97.48868","0.85","1","476","0","68","0","0","0"
"Pen720kg","98.43428","0.85","1","490","0","70","0","0","0"
"Pen740kg","99.36203","0.85","1","504","0","72","0","0","0"
"Pen750kg","100.72195","0.85","1","525","0","75","0","0","0"
"Pen760kg","101.16718","0.85","1","532","0","76","0","0","0"
"Pen780kg","102.04606","0.85","1","546","0","78","0","0","0"
"Pen800kg","102.91003","0.85","1","560","0","80","0","0","0"
"Pen820kg","103.75971","0.85","1","574","0","82","0","0","0"
"Pen840kg","104.59568","0.85","1","588","0","84","0","0","0"
"Pen850kg","105.00869","0.85","1","595","0","85","0","0","0"
"Pen860kg","105.41847","0.85","1","602","0","86","0","0","0"
"Pen880kg","106.2286","0.85","1","616","0","88","0","0","0"
"Pen900kg","107.02654","0.85","1","630","0","90","0","0","0"
"Pen920kg","107.81274","0.85","1","644","0","92","0","0","0"
"Pen940kg","108.58762","0.85","1","658","0","94","0","0","0"
"Pen950kg","108.97094","0.85","1","665","0","95","0","0","0"
"Pen960kg","109.35158","0.85","1","672","0","96","0","0","0"
"Pen980kg","110.10499","0.85","1","686","0","98","0","0","0"
"Pen1000kg","110.84822","0.85","1","700","0","100","0","0","0"
"Pen1025kg","111.76345","0.85","1","717.5","0","102.5","0","0","0"
"Pen1050kg","112.6639","0.85","1","735","0","105","0","0","0"
"Pen1075kg","113.55016","0.85","1","752.5","0","107.5","0","0","0"
"Pen1100kg","114.42278","0.85","1","770","0","110","0","0","0"
"Pen1125kg","115.28227","0.85","1","787.5","0","112.5","0","0","0"
"Pen1150kg","116.12912","0.85","1","805","0","115","0","0","0"
"Pen1175kg","116.96377","0.85","1","822.5","0","117.5","0","0","0"
"Pen1200kg","117.78666","0.85","1","840","0","120","0","0","0"
"Pen1225kg","118.59819","0.85","1","857.5","0","122.5","0","0","0"
"Pen1250kg","119.39875","0.85","1","875","0","125","0","0","0"
"Pen1275kg","120.1887","0.85","1","892.5","0","127.5","0","0","0"
"Pen1300kg","120.96838","0.85","1","910","0","130","0","0","0"
"Pen1325kg","121.73813","0.85","1","927.5","0","132.5","0","0","0"
"Pen1350kg","122.49825","0.85","1","945","0","135","0","0","0"
"Pen1375kg","123.24904","0.85","1","962.5","0","137.5","0","0","0"
"Pen1400kg","123.99077","0.85","1","980","0","140","0","0","0"
"Pen1425kg","124.72373","0.85","1","997.5","0","142.5","0","0","0"
"Pen1450kg","125.44816","0.85","1","1015","0","145","0","0","0"
"Pen1475kg","126.1643","0.85","1","1032.5","0","147.5","0","0","0"
"Pen1500kg","126.87239","0.85","1","1050","0","150","0","0","0"
"Pen1525kg","127.57266","0.85","1","1067.5","0","152.5","0","0","0"
"Pen1550kg","128.2653","0.85","1","1085","0","155","0","0","0"
"Pen1575kg","128.95054","0.85","1","1102.5","0","157.5","0","0","0"
"Pen1600kg","129.62856","0.85","1","1120","0","160","0","0","0"
"Pen1625kg","130.29955","0.85","1","1137.5","0","162.5","0","0","0"
"Pen1650kg","130.96369","0.85","1","1155","0","165","0","0","0"
"Pen1675kg","131.62115","0.85","1","1172.5","0","167.5","0","0","0"
"Pen1700kg","132.27209","0.85","1","1190","0","170","0","0","0"
"Pen1725kg","132.91669","0.85","1","1207.5","0","172.5","0","0","0"
"Pen1750kg","133.55508","0.85","1","1225","0","175","0","0","0"
"Pen1775kg","134.18742","0.85","1","1242.5","0","177.5","0","0","0"
"Pen1800kg","134.81384","0.85","1","1260","0","180","0","0","0"
"Pen1825kg","135.43449","0.85","1","1277.5","0","182.5","0","0","0"
"Pen1850kg","136.04949","0.85","1","1295","0","185","0","0","0"
"Pen1875kg","136.65898","0.85","1","1312.5","0","187.5","0","0","0"
"Pen1900kg","137.26306","0.85","1","1330","0","190","0","0","0"
"Pen1925kg","137.86187","0.85","1","1347.5","0","192.5","0","0","0"
"Pen1950kg","138.45552","0.85","1","1365","0","195","0","0","0"
"Pen1975kg","139.04411","0.85","1","1382.5","0","197.5","0","0","0"
"Pen2000kg","139.62775","0.85","1","1400","0","200","0","0","0"
"Pen2050kg","140.78059","0.85","1","1435","0","205","0","0","0"
"Pen2100kg","141.91482","0.85","1","1470","0","210","0","0","0"
"Pen2150kg","143.03119","0.85","1","1505","0","215","0","0","0"
"Pen2200kg","144.13037","0.85","1","1540","0","220","0","0","0"
"Pen2250kg","145.21301","0.85","1","1575","0","225","0","0","0"
"Pen2300kg","146.27972","0.85","1","1610","0","230","0","0","0"
"Pen2350kg","147.33107","0.85","1","1645","0","235","0","0","0"
"Pen2400kg","148.3676","0.85","1","1680","0","240","0","0","0"
"Pen2450kg","149.38983","0.85","1","1715","0","245","0","0","0"
"Pen2500kg","150.39824","0.85","1","1750","0","250","0","0","0"
"Pen2550kg","151.39329","0.85","1","1785","0","255","0","0","0"
"Pen2600kg","152.3754","0.85","1","1820","0","260","0","0","0"
"Pen2650kg","153.345","0.85","1","1855","0","265","0","0","0"
"Pen2700kg","154.30247","0.85","1","1890","0","270","0","0","0"
"Pen2750kg","155.24818","0.85","1","1925","0","275","0","0","0"
"Pen2800kg","156.1825","0.85","1","1960","0","280","0","0","0"
"Pen2850kg","157.10575","0.85","1","1995","0","285","0","0","0"
"Pen2900kg","158.01826","0.85","1","2030","0","290","0","0","0"
"Pen2950kg","158.92033","0.85","1","2065","0","295","0","0","0"
"Pen3000kg","159.81227","0.85","1","2100","0","300","0","0","0"
"Pen3050kg","160.69434","0.85","1","2135","0","305","0","0","0"
"Pen3100kg","161.56682","0.85","1","2170","0","310","0","0","0"
"Pen3150kg","162.42997","0.85","1","2205","0","315","0","0","0"
"Pen3200kg","163.28402","0.85","1","2240","0","320","0","0","0"
"Pen3250kg","164.12922","0.85","1","2275","0","325","0","0","0"
