DatabaseClass text,LauncherId numeric,Item text,Quantity numeric
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1992","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1992","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1992","4","Flare-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1992","5","LOFAR (90) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1992","6","DICASS (90) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1992","7","DIFAR (90) Sonobuoy","15"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1997","0","AGM-65F","2"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1997","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1997","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1997","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1997","4","Flare-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1997","5","LOFAR (95) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1997","6","DICASS (95) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 1997","7","DIFAR (95) Sonobuoy","15"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2002","0","AGM-65F","2"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2002","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2002","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2002","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2002","4","Flare-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2002","5","LOFAR (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2002","6","DICASS (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2002","7","DIFAR (100) Sonobuoy","15"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2006","0","AGM-65J","2"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2006","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2006","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2006","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2006","4","Flare-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2006","5","LOFAR (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2006","6","DICASS (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2006","7","DIFAR (100) Sonobuoy","15"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2007","0","AGM-65J","2"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2007","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2007","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2007","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2007","4","Flare-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2007","5","LOFAR (105) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2007","6","DICASS (105) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2007","7","DIFAR (105) Sonobuoy","15"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2012","0","AGM-65J","2"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2012","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2012","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2012","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2012","4","Flare-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2012","5","LOFAR (110) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2012","6","DICASS (110) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-46 2012","7","DIFAR (110) Sonobuoy","15"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2004","0","AGM-65F","2"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2004","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2004","2","Mk-54","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2004","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2004","4","Flare-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2004","5","LOFAR (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2004","6","DICASS (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2004","7","DIFAR (100) Sonobuoy","15"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2006","0","AGM-65J","2"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2006","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2006","2","Mk-54","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2006","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2006","4","Flare-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2006","5","LOFAR (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2006","6","DICASS (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2006","7","DIFAR (100) Sonobuoy","15"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2007","0","AGM-65J","2"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2007","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2007","2","Mk-54","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2007","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2007","4","Flare-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2007","5","LOFAR (105) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2007","6","DICASS (105) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2007","7","DIFAR (105) Sonobuoy","15"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2012","0","AGM-65J","2"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2012","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2012","2","Mk-54","1"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2012","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2012","4","Flare-1","25"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2012","5","LOFAR (110) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2012","6","DICASS (110) Sonobuoy","5"
"SH-60 ASW 2 AGM-65 1 120 gallon tank 1 Mk-54 2012","7","DIFAR (110) Sonobuoy","15"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1987","0","AGM-65D","2"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1987","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1987","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1987","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1987","4","Flare-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1987","5","LOFAR (85) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1987","6","DICASS (85) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1987","7","DIFAR (85) Sonobuoy","15"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1992","0","AGM-65D","2"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1992","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1992","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1992","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1992","4","Flare-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1992","5","LOFAR (90) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1992","6","DICASS (90) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1992","7","DIFAR (90) Sonobuoy","15"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1997","0","AGM-65D","2"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1997","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1997","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1997","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1997","4","Flare-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1997","5","LOFAR (95) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1997","6","DICASS (95) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 1997","7","DIFAR (95) Sonobuoy","15"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2002","0","AGM-65D","2"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2002","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2002","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2002","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2002","4","Flare-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2002","5","LOFAR (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2002","6","DICASS (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2002","7","DIFAR (100) Sonobuoy","15"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2007","0","AGM-65D","2"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2007","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2007","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2007","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2007","4","Flare-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2007","5","LOFAR (105) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2007","6","DICASS (105) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2007","7","DIFAR (105) Sonobuoy","15"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2012","0","AGM-65D","2"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2012","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2012","2","Mk-46 Mod5","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2012","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2012","4","Flare-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2012","5","LOFAR (110) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2012","6","DICASS (110) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-46 2012","7","DIFAR (110) Sonobuoy","15"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2004","0","AGM-65D","2"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2004","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2004","2","Mk-54","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2004","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2004","4","Flare-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2004","5","LOFAR (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2004","6","DICASS (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2004","7","DIFAR (100) Sonobuoy","15"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2006","0","AGM-65D","2"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2006","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2006","2","Mk-54","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2006","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2006","4","Flare-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2006","5","LOFAR (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2006","6","DICASS (100) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2006","7","DIFAR (100) Sonobuoy","15"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2007","0","AGM-65D","2"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2007","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2007","2","Mk-54","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2007","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2007","4","Flare-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2007","5","LOFAR (105) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2007","6","DICASS (105) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2007","7","DIFAR (105) Sonobuoy","15"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2012","0","AGM-65D","2"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2012","1","120 gallon tank","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2012","2","Mk-54","1"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2012","3","Chaff-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2012","4","Flare-1","25"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2012","5","LOFAR (110) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2012","6","DICASS (110) Sonobuoy","5"
"SH-60 ASW 2 AGM-65D 1 120 gallon tank 1 Mk-54 2012","7","DIFAR (110) Sonobuoy","15"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1985","0","AGM-114 Hellfire","4"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1985","1","120 gallon tank","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1985","2","Mk-46 Mod5","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1985","3","Chaff-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1985","4","Flare-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1985","5","LOFAR (80) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1985","6","DICASS (80) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1985","7","DIFAR (80) Sonobuoy","15"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1987","0","AGM-114 Hellfire","4"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1987","1","120 gallon tank","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1987","2","Mk-46 Mod5","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1987","3","Chaff-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1987","4","Flare-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1987","5","LOFAR (85) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1987","6","DICASS (85) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1987","7","DIFAR (85) Sonobuoy","15"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1992","0","AGM-114 Hellfire","4"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1992","1","120 gallon tank","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1992","2","Mk-46 Mod5","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1992","3","Chaff-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1992","4","Flare-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1992","5","LOFAR (90) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1992","6","DICASS (90) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1992","7","DIFAR (90) Sonobuoy","15"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1997","0","AGM-114 Hellfire","4"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1997","1","120 gallon tank","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1997","2","Mk-46 Mod5","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1997","3","Chaff-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1997","4","Flare-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1997","5","LOFAR (95) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1997","6","DICASS (95) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 1997","7","DIFAR (95) Sonobuoy","15"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2002","0","AGM-114 Hellfire","4"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2002","1","120 gallon tank","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2002","2","Mk-46 Mod5","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2002","3","Chaff-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2002","4","Flare-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2002","5","LOFAR (100) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2002","6","DICASS (100) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2002","7","DIFAR (100) Sonobuoy","15"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2007","0","AGM-114 Hellfire","4"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2007","1","120 gallon tank","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2007","2","Mk-46 Mod5","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2007","3","Chaff-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2007","4","Flare-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2007","5","LOFAR (105) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2007","6","DICASS (105) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2007","7","DIFAR (105) Sonobuoy","15"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2012","0","AGM-114 Hellfire","4"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2012","1","120 gallon tank","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2012","2","Mk-46 Mod5","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2012","3","Chaff-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2012","4","Flare-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2012","5","LOFAR (110) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2012","6","DICASS (110) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-46 2012","7","DIFAR (110) Sonobuoy","15"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2004","0","AGM-114 Hellfire","4"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2004","1","120 gallon tank","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2004","2","Mk-54","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2004","3","Chaff-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2004","4","Flare-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2004","5","LOFAR (100) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2004","6","DICASS (100) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2004","7","DIFAR (100) Sonobuoy","15"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2007","0","AGM-114 Hellfire","4"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2007","1","120 gallon tank","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2007","2","Mk-54","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2007","3","Chaff-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2007","4","Flare-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2007","5","LOFAR (105) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2007","6","DICASS (105) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2007","7","DIFAR (105) Sonobuoy","15"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2012","0","AGM-114 Hellfire","4"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2012","1","120 gallon tank","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2012","2","Mk-54","1"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2012","3","Chaff-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2012","4","Flare-1","25"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2012","5","LOFAR (110) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2012","6","DICASS (110) Sonobuoy","5"
"SH-60 ASW 4 AGM-114 1 120 gallon tank 1 Mk-54 2012","7","DIFAR (110) Sonobuoy","15"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1994","0","AGM-119B","1"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1994","1","120 gallon tank","1"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1994","2","120 gallon tank","1"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1994","3","Chaff-1","25"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1994","4","Flare-1","25"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1994","5","LOFAR (90) Sonobuoy","5"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1994","6","DICASS (90) Sonobuoy","5"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1994","7","DIFAR (90) Sonobuoy","15"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1997","0","AGM-119B","1"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1997","1","120 gallon tank","1"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1997","2","120 gallon tank","1"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1997","3","Chaff-1","25"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1997","4","Flare-1","25"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1997","5","LOFAR (95) Sonobuoy","5"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1997","6","DICASS (95) Sonobuoy","5"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 1997","7","DIFAR (95) Sonobuoy","15"
"SH-60 ASW-E 1 AGM-119 2 120 gallon tank 2002","0","AGM-119B","1"
