DatabaseClass numeric,SensorClass numeric,SensorAz numeric
"Type 22 FF Batch 1","Eyeball 20/20d","0"
"Type 22 FF Batch 1","Type 1006","0"
"Type 22 FF Batch 1","Type 2016 Active","0"
"Type 22 FF Batch 1","Type 2016 Passive","0"
"Type 22 FF Batch 1","Type 967/968","0"
"Type 22 FF Batch 2","ESM-4.5","0"
"Type 22 FF Batch 2","Eyeball 20/20","0"
"Type 22 FF Batch 2","Eyeball 20/20b","0"
"Type 22 FF Batch 2","Eyeball 20/20c","0"
"Type 22 FF Batch 2","Eyeball 20/20d","0"
"Type 22 FF Batch 2","Type 1006","0"
"Type 22 FF Batch 2","Type 2016 Active","0"
"Type 22 FF Batch 2","Type 2016 Passive","0"
"Type 22 FF Batch 2","Type 2031 TA","180"
"Type 22 FF Batch 2","Type 967/968","0"
"Type 22 FF Batch 3","ESM-4.5","0"
"Type 22 FF Batch 3","Eyeball 20/20","0"
"Type 22 FF Batch 3","Eyeball 20/20b","0"
"Type 22 FF Batch 3","Eyeball 20/20c","0"
"Type 22 FF Batch 3","Eyeball 20/20d","0"
"Type 22 FF Batch 3","Type 1006","0"
"Type 22 FF Batch 3","Type 2031 TA","180"
"Type 22 FF Batch 3","Type 2050 Active","0"
"Type 22 FF Batch 3","Type 2050 Passive","0"
"Type 22 FF Batch 3","Type 967/968","0"
"Type 23 FF","ESM-5","0"
"Type 23 FF","Eyeball 20/20","0"
"Type 23 FF","Eyeball 20/20b","0"
"Type 23 FF","Eyeball 20/20c","0"
"Type 23 FF","Eyeball 20/20d","0"
"Type 23 FF","Type 1007","0"
"Type 23 FF","Type 2031 TA","180"
"Type 23 FF","Type 2050 Active","0"
"Type 23 FF","Type 2050 Passive","0"
"Type 23 FF","Type 996","0"
"Type 42 DDG Batch 1","Eyeball 20/20","0"
"Type 42 DDG Batch 1","Eyeball 20/20b","0"
"Type 42 DDG Batch 1","Eyeball 20/20c","0"
"Type 42 DDG Batch 1","Eyeball 20/20d","0"
"Type 42 DDG Batch 1","Type 1022","0"
"Type 42 DDG Batch 1","Type-184 Active","0"
"Type 42 DDG Batch 1","Type-184 Passive","0"
"Type 42 DDG Batch 1","Type-909 FC","0"
"Type 42 DDG Batch 1","Type-992 SS","0"
"Type 42 DDG Batch 1","UAA-2 ESM","0"
"Type 42 DDG Batch 2","Eyeball 20/20","0"
"Type 42 DDG Batch 2","Eyeball 20/20b","0"
"Type 42 DDG Batch 2","Eyeball 20/20c","0"
"Type 42 DDG Batch 2","Eyeball 20/20d","0"
"Type 42 DDG Batch 2","Type 1022","0"
"Type 42 DDG Batch 2","Type-184 Active","0"
"Type 42 DDG Batch 2","Type-184 Passive","0"
"Type 42 DDG Batch 2","Type-909 FC","0"
"Type 42 DDG Batch 2","Type-992 SS","0"
"Type 42 DDG Batch 2","UAA-2 ESM","0"
"Type 42 DDG Batch 3","Eyeball 20/20","0"
"Type 42 DDG Batch 3","Eyeball 20/20b","0"
"Type 42 DDG Batch 3","Eyeball 20/20c","0"
"Type 42 DDG Batch 3","Eyeball 20/20d","0"
"Type 42 DDG Batch 3","Type 1022","0"
"Type 42 DDG Batch 3","Type-184 Active","0"
"Type 42 DDG Batch 3","Type-184 Passive","0"
"Type 42 DDG Batch 3","Type-909 FC","0"
"Type 42 DDG Batch 3","Type-992 SS","0"
"Type 42 DDG Batch 3","UAA-2 ESM","0"
"Type 45 DDG","EOSS 2500 IIRST","0"
"Type 45 DDG","Eyeball 20/20","0"
"Type 45 DDG","Eyeball 20/20b","0"
"Type 45 DDG","Eyeball 20/20c","0"
"Type 45 DDG","Eyeball 20/20d","0"
"Type 45 DDG","S1850M","0"
"Type 45 DDG","Sabre ECM","0"
"Type 45 DDG","Sabre ESM B.1","0"
"Type 45 DDG","Sabre ESM B.2","0"
"Type 45 DDG","Sampson","0"
"Type 45 DDG","Type 2091 Active","0"
"Type 45 DDG","Type 2091 Passive","0"
"Type 82 DDG","ESM-4","0"
"Type 82 DDG","Eyeball 20/20","0"
"Type 82 DDG","Eyeball 20/20b","0"
"Type 82 DDG","Eyeball 20/20c","0"
"Type 82 DDG","Eyeball 20/20d","0"
"Type 82 DDG","Type 1022","0"
"Type 82 DDG","Type-184 Active","0"
"Type 82 DDG","Type-184 Passive","0"
"Type 82 DDG","Type-909 FC","0"
"Type 82 DDG","Type-992 SS","0"
"Type M","Eyeball 20/20","0"
"Type M","Eyeball 20/20b","0"
"Type M","Eyeball 20/20c","0"
"Type M","Eyeball 20/20d","0"
"Type M","Furuno","0"
"Type M","GATEKEEPER","0"
"Type M","Goalkeeper FCS-KNM","1"
"Type M","SCOUT","0"
"Type M","SEASTAR","0"
"Type M","SMART-S","0"
"Type M","STIR 180","0"
"Type-77(MiG-21FL)","Eyeball 20/10","0"
"Type-77(MiG-21FL)","Eyeball 20/10d","0"
"Type-77(MiG-21FL)","Eyeball 20/10e","0"
"Type-77(MiG-21FL)","Eyeball 20/10f","0"
"Type-77(MiG-21FL)","RP-21 Sapfir","0"
"Type-77(MiG-21FL)","Sirena-3M RWR","0"
"Type-88(MiG-21MF)","Eyeball 20/10","0"
"Type-88(MiG-21MF)","Eyeball 20/10d","0"
"Type-88(MiG-21MF)","Eyeball 20/10e","0"
"Type-88(MiG-21MF)","Eyeball 20/10f","0"
"Type-88(MiG-21MF)","RP-22 Sapfir","0"
"Type-88(MiG-21MF)","Sirena-3M RWR","0"
"Typhoon","DASS-ECM","0"
"Typhoon","DASS-ESM","0"
"Typhoon","ECR-90","0"
"Typhoon","Eyeball 20/10","0"
"Typhoon","Eyeball 20/10b","0"
"Typhoon","Eyeball 20/10c","0"
"Typhoon","Litening-3 LDP","0"
"Typhoon","PIRATE IRST","0"
"UH-1N","Eyeball 20/10","0"
"UH-1N","Eyeball 20/10b","0"
"UH-1N","Eyeball 20/10c","0"
"Uzushio","Periscope-1","0"
"Uzushio","SPR-1 ESM","0"
"Uzushio","ZPS-3","0"
"Uzushio","ZQQ-1 Active","0"
"Uzushio","ZQQ-1 Bow Passive","0"
"Uzushio(1972)","Periscope-1","0"
"Uzushio(1972)","SPR-1 ESM","0"
"Uzushio(1972)","ZPS-3","0"
"Uzushio(1972)","ZQQ-2 Active","0"
"Uzushio(1972)","ZQQ-2 Bow Passive","0"
"Uzushio(1976)","Periscope-1","0"
"Uzushio(1976)","SPR-1 ESM","0"
"Uzushio(1976)","ZPS-3","0"
"Uzushio(1976)","ZQQ-3 Active","0"
"Uzushio(1976)","ZQQ-3 Bow Passive","0"
"VLCC","Raytheon","0"
"Vanguard-class","BQQ-6 Bow Passive","0"
"Vanguard-class","BQQ-6 Port Flank Passive","270"
"Vanguard-class","BQQ-6 Stbd Flank Passive","90"
"Vanguard-class","BQS-13 Active","0"
"Vanguard-class","Periscope-1","0"
"Vanguard-class","Type 1007(s)","0"
"Vanguard-class","Type 2046 TA","180"
"Vanguard-class","WLR-8 ESM","0"
"Vasco da Gama FFG","APECS II","0"
"Vasco da Gama FFG","AR-700(V)2","0"
"Vasco da Gama FFG","DA-08","0"
"Vasco da Gama FFG","Eyeball 20/20","0"
"Vasco da Gama FFG","Eyeball 20/20b","0"
"Vasco da Gama FFG","Eyeball 20/20c","0"
"Vasco da Gama FFG","Eyeball 20/20d","0"
"Vasco da Gama FFG","MW-08","0"
"Vasco da Gama FFG","SQS-510 Active","0"
"Vasco da Gama FFG","SQS-510 Passive","0"
"Vasco da Gama FFG","STIR 180","0"
"Vasco da Gama FFG","Type 1007","0"
"Vastergotland","CSU 83-2 Active","0"
"Vastergotland","CSU 83-2 Bow Passive","0"
"Vastergotland","CSU 83-2 Port Flank Passive","270"
"Vastergotland","CSU 83-2 Stbd Flank Passive","90"
"Vastergotland","ESM-1","0"
"Vastergotland","Periscope-1","0"
"Vastergotland","Scanter 2001","0"
"Virginia CGN B2","Eyeball 20/20","0"
"Virginia CGN B2","Eyeball 20/20b","0"
"Virginia CGN B2","Eyeball 20/20c","0"
"Virginia CGN B2","Eyeball 20/20d","0"
"Virginia CGN B2","SLQ-32(v)3 ECM","0"
"Virginia CGN B2","SLQ-32(v)3 ESM B.1","0"
"Virginia CGN B2","SLQ-32(v)3 ESM B.2","0"
"Virginia CGN B2","SLQ-32(v)3 ESM B.3","0"
"Virginia CGN B2","SPG-51D 8","0"
"Virginia CGN B2","SPS-40B","0"
"Virginia CGN B2","SPS-48C AS","0"
"Virginia CGN B2","SPS-55 SS","0"
"Virginia CGN B2","SQS-26 Active","0"
"Virginia CGN B2","SQS-26 Passive","0"
"Virginia CGN B3","Eyeball 20/20","0"
"Virginia CGN B3","Eyeball 20/20b","0"
"Virginia CGN B3","Eyeball 20/20c","0"
"Virginia CGN B3","Eyeball 20/20d","0"
"Virginia CGN B3","Phalanx FC","0"
"Virginia CGN B3","SLQ-32(v)3 ECM","0"
"Virginia CGN B3","SLQ-32(v)3 ESM B.1","0"
"Virginia CGN B3","SLQ-32(v)3 ESM B.2","0"
"Virginia CGN B3","SLQ-32(v)3 ESM B.3","0"
"Virginia CGN B3","SPG-51D 8","0"
"Virginia CGN B3","SPS-48C AS","0"
"Virginia CGN B3","SPS-49(v)5","0"
"Virginia CGN B3","SPS-55 SS","0"
"Virginia CGN B3","SQS-26 Active","0"
"Virginia CGN B3","SQS-26 Passive","0"
"Virginia CGN","Eyeball 20/20","0"
"Virginia CGN","Eyeball 20/20b","0"
"Virginia CGN","Eyeball 20/20c","0"
"Virginia CGN","Eyeball 20/20d","0"
"Virginia CGN","SLQ-32(v)3 ECM","0"
"Virginia CGN","SLQ-32(v)3 ESM B.1","0"
"Virginia CGN","SLQ-32(v)3 ESM B.2","0"
"Virginia CGN","SLQ-32(v)3 ESM B.3","0"
"Virginia CGN","SPG-51D 8","0"
"Virginia CGN","SPS-40B","0"
"Virginia CGN","SPS-48C AS","0"
"Virginia CGN","SPS-55 SS","0"
"Virginia CGN","SQS-26 Active","0"
"Virginia CGN","SQS-26 Passive","0"
"Wasp LHDM","Eyeball 20/20","0"
"Wasp LHDM","Eyeball 20/20b","0"
"Wasp LHDM","Eyeball 20/20c","0"
"Wasp LHDM","Eyeball 20/20d","0"
"Wasp LHDM","SLQ-32(v)3 ECM","0"
"Wasp LHDM","SLQ-32(v)3 ESM B.1","0"
"Wasp LHDM","SLQ-32(v)3 ESM B.2","0"
"Wasp LHDM","SLQ-32(v)3 ESM B.3","0"
"Wasp LHDM","SPS-48(E) AS","0"
"Wasp LHDM","SPS-49 AS","0"
"Wasp LHDM","SPS-67 SS","0"
"Wasp LHDM","SPS-73(V) SS","0"
"Wessex HAS.1","Eyeball 20/10","0"
"Wessex HAS.1","Eyeball 20/10b","0"
"Wessex HAS.1","Eyeball 20/10c","0"
"Wessex HAS.1","Type 194 DS Active","0"
"Wessex HAS.3","ARI 5955","180"
"Wessex HAS.3","Eyeball 20/10","0"
"Wessex HAS.3","Eyeball 20/10b","0"
"Wessex HAS.3","Eyeball 20/10c","0"
"Wessex HAS.3","Type 195 DS Active","0"
"Wessex HU.5","Eyeball 20/10","0"
"Wessex HU.5","Eyeball 20/10b","0"
"Wessex HU.5","Eyeball 20/10c","0"
"Whidbey Island LSDHM","Eyeball 20/20","0"
"Whidbey Island LSDHM","Eyeball 20/20b","0"
"Whidbey Island LSDHM","Eyeball 20/20c","0"
"Whidbey Island LSDHM","Eyeball 20/20d","0"
"Whidbey Island LSDHM","SLQ-32(v)1 ESM B.3","0"
"Whidbey Island LSDHM","SPS-49 AS","0"
"Whidbey Island LSDHM","SPS-64 SS","0"
"Whidbey Island LSDHM","SPS-67 SS","0"
"Wichita AOR","Eyeball 20/20","0"
"Wichita AOR","Eyeball 20/20b","0"
"Wichita AOR","Eyeball 20/20c","0"
"Wichita AOR","Eyeball 20/20d","0"
"Wichita AOR","Mk-91 FCS","180"
"Wichita AOR","SPS-64 SS","0"
"Wichita AOR(1983)","Eyeball 20/20","0"
"Wichita AOR(1983)","Eyeball 20/20b","0"
"Wichita AOR(1983)","Eyeball 20/20c","0"
"Wichita AOR(1983)","Eyeball 20/20d","0"
"Wichita AOR(1983)","Mk-91 FCS","180"
"Wichita AOR(1983)","Phalanx FC","0"
"Wichita AOR(1983)","SPS-64 SS","0"
"Wielingen FFGM","DA-05","0"
"Wielingen FFGM","Eyeball 20/20","0"
"Wielingen FFGM","Eyeball 20/20b","0"
"Wielingen FFGM","Eyeball 20/20c","0"
"Wielingen FFGM","Eyeball 20/20d","0"
"Wielingen FFGM","SQS-505 Active","0"
"Wielingen FFGM","SQS-505 Passive","0"
"Wielingen FFGM","WM-27","0"
"Y-8EW","ECM-A","0"
"Y-8EW","Eyeball 20/10","0"
"Y-8EW","Eyeball 20/10b","0"
"Y-8EW","Eyeball 20/10c","0"
"Y-8EW","Type 245 SS/FC","0"
"Yak-38","Eyeball 20/10","0"
"Yak-38","Eyeball 20/10d","0"
"Yak-38","Eyeball 20/10e","0"
"Yak-38","Eyeball 20/10f","0"
"Yak-38","Generic Airborne AS","0"
"Yak-38M","Eyeball 20/10","0"
"Yak-38M","Eyeball 20/10d","0"
"Yak-38M","Eyeball 20/10e","0"
"Yak-38M","Eyeball 20/10f","0"
"Yak-38M","Generic Airborne AS","0"
"Yamagumo DDK","Eyeball 20/20","0"
"Yamagumo DDK","Eyeball 20/20b","0"
"Yamagumo DDK","Eyeball 20/20c","0"
"Yamagumo DDK","Eyeball 20/20d","0"
"Yamagumo DDK","NOLR-1B","0"
"Yamagumo DDK","OPS-11","0"
"Yamagumo DDK","OPS-17","0"
"Yamagumo DDK","OQS-3 Active","0"
"Yamagumo DDK","OQS-3 Passive","0"
"Yamagumo DDK","SQS-35(J) VDS","180"
"Yung Ching Class MH","ESM-1.5","0"
"Yung Ching Class MH","Eyeball 20/20","0"
"Yung Ching Class MH","Eyeball 20/20b","0"
"Yung Ching Class MH","Eyeball 20/20c","0"
"Yung Ching Class MH","Eyeball 20/20d","0"
"Yung Ching Class MH","SPS-64 SS","0"
"Yung Ching Class MH","SQQ-32(V)3 Active","0"
"Yushio","Periscope-1","0"
"Yushio","ZLA-6 ESM","0"
"Yushio","ZPS-6 AS/SS","0"
"Yushio","ZQQ-4 Active","0"
"Yushio","ZQQ-4 Bow Passive","0"
"Yushio(1985)","Periscope-1","0"
"Yushio(1985)","ZLA-6 ESM","0"
"Yushio(1985)","ZPS-6 AS/SS","0"
"Yushio(1985)","ZQQ-4 Active","0"
"Yushio(1985)","ZQQ-4 Bow Passive","0"
"Yushio(1987)","Periscope-1","0"
"Yushio(1987)","ZLA-6 ESM","0"
"Yushio(1987)","ZPS-6 AS/SS","0"
"Yushio(1987)","ZQQ-4 Active","0"
"Yushio(1987)","ZQQ-4 Bow Passive","0"
"Yushio(1987)","ZQR-1 TA","180"
"Yuubari FFG","Eyeball 20/20","0"
"Yuubari FFG","Eyeball 20/20b","0"
"Yuubari FFG","Eyeball 20/20c","0"
"Yuubari FFG","Eyeball 20/20d","0"
"Yuubari FFG","FCS-2-21 1","0"
"Yuubari FFG","NOLQ-6","0"
"Yuubari FFG","OLT-3","0"
"Yuubari FFG","OPS-19","0"
"Yuubari FFG","OPS-28","0"
"Yuubari FFG","SQS-36 Active","0"
"Yuubari FFG","SQS-36 Passive","0"
"Z-9C ASW Helo","Eyeball 20/10","0"
"Z-9C ASW Helo","Eyeball 20/10b","0"
"Z-9C ASW Helo","Eyeball 20/10c","0"
"Z-9C ASW Helo","FLC-11","0"
"Z-9C ASW Helo","Type 605 DS Active","0"
"Z-9C ASW Helo","Type 605 DS Passive","0"
"ZSU-23-4 Donets","Eyeball 20/20e","0"
"ZSU-23-4 Donets","Eyeball 20/20f","0"
"ZSU-23-4 Donets","Eyeball 20/20g","0"
"ZSU-23-4 Donets","Eyeball 20/20h","0"
"ZSU-23-4 Donets","Gun Dish","0"
"ZSU-23-4 Shilka","Eyeball 20/20e","0"
"ZSU-23-4 Shilka","Eyeball 20/20f","0"
"ZSU-23-4 Shilka","Eyeball 20/20g","0"
"ZSU-23-4 Shilka","Eyeball 20/20h","0"
"ZSU-23-4 Shilka","Gun Dish","0"
"ZSU-23-4M Biryusa","Eyeball 20/20e","0"
"ZSU-23-4M Biryusa","Eyeball 20/20f","0"
"ZSU-23-4M Biryusa","Eyeball 20/20g","0"
"ZSU-23-4M Biryusa","Eyeball 20/20h","0"
"ZSU-23-4M Biryusa","Gun Dish","0"
"ZSU-23-4M2 Biryusa","Eyeball 20/20e","0"
"ZSU-23-4M2 Biryusa","Eyeball 20/20f","0"
"ZSU-23-4M2 Biryusa","Eyeball 20/20g","0"
"ZSU-23-4M2 Biryusa","Eyeball 20/20h","0"
"ZSU-23-4M2 Biryusa","Gun Dish","0"
"ZSU-23-4M4 Biryusa","Eyeball 20/20e","0"
"ZSU-23-4M4 Biryusa","Eyeball 20/20f","0"
"ZSU-23-4M4 Biryusa","Eyeball 20/20g","0"
"ZSU-23-4M4 Biryusa","Eyeball 20/20h","0"
"ZSU-23-4M4 Biryusa","Gun Dish","0"
"ZSU-23-4MP Biala","Eyeball 20/20e","0"
"ZSU-23-4MP Biala","Eyeball 20/20f","0"
"ZSU-23-4MP Biala","Eyeball 20/20g","0"
"ZSU-23-4MP Biala","Eyeball 20/20h","0"
"ZSU-23-4MP Biala","Gun Dish","0"
"ZSU-23-4MZ Biryusa","Eyeball 20/20e","0"
"ZSU-23-4MZ Biryusa","Eyeball 20/20f","0"
"ZSU-23-4MZ Biryusa","Eyeball 20/20g","0"
"ZSU-23-4MZ Biryusa","Eyeball 20/20h","0"
"ZSU-23-4MZ Biryusa","Gun Dish","0"
"ZSU-23-4V Shilka","Eyeball 20/20e","0"
"ZSU-23-4V Shilka","Eyeball 20/20f","0"
"ZSU-23-4V Shilka","Eyeball 20/20g","0"
"ZSU-23-4V Shilka","Eyeball 20/20h","0"
"ZSU-23-4V Shilka","Gun Dish","0"
"ZSU-23-4V1 Shilka","Eyeball 20/20e","0"
"ZSU-23-4V1 Shilka","Eyeball 20/20f","0"
"ZSU-23-4V1 Shilka","Eyeball 20/20g","0"
"ZSU-23-4V1 Shilka","Eyeball 20/20h","0"
"ZSU-23-4V1 Shilka","Gun Dish","0"
"KC-10A","Eyeball 20/10","0"
"KC-10A","Eyeball 20/10b","0"
"KC-10A","Eyeball 20/10c","0"
"KC-130F","Eyeball 20/10","0"
"KC-130F","Eyeball 20/10b","0"
"KC-130F","Eyeball 20/10c","0"
"KC-135R","Eyeball 20/10","0"
"KC-135R","Eyeball 20/10b","0"
"KC-135R","Eyeball 20/10c","0"
"KC-30A","Eyeball 20/10","0"
"KC-30A","Eyeball 20/10b","0"
"KC-30A","Eyeball 20/10c","0"
"KC-767A","Eyeball 20/10","0"
"KC-767A","Eyeball 20/10b","0"
"KC-767A","Eyeball 20/10c","0"
"Lynx HAS.Mk.2","ESM-1","0"
"Lynx HAS.Mk.2","Eyeball 20/10","0"
"Lynx HAS.Mk.2","Eyeball 20/10b","0"
"Lynx HAS.Mk.2","Eyeball 20/10c","0"
"Lynx HAS.Mk.2","Seaspray Mk1","0"
"Lynx Mk.95","ESM-1","0"
"Lynx Mk.95","HS 312 DS Active","0"
"Lynx Mk.95","HS 312 DS Passive","0"
"Lynx Mk.95","Eyeball 20/10","0"
"Lynx Mk.95","Eyeball 20/10b","0"
"Lynx Mk.95","Eyeball 20/10c","0"
"Lynx Mk.95","Seaspray Mk1","0"
"Lynx HAS.Mk.2(FN)","ESM-1","0"
"Lynx HAS.Mk.2(FN)","DUAV-4A DS Active","0"
"Lynx HAS.Mk.2(FN)","DUAV-4A DS Passive","0"
"Lynx HAS.Mk.2(FN)","Eyeball 20/10","0"
"Lynx HAS.Mk.2(FN)","Eyeball 20/10b","0"
"Lynx HAS.Mk.2(FN)","Eyeball 20/10c","0"
"Lynx HAS.Mk.2(FN)","Seaspray Mk1","0"
"Lynx HMA.Mk.8","AN/AAR-47","0"
"Lynx HMA.Mk.8","ESM-1","0"
"Lynx HMA.Mk.8","Eyeball 20/10","0"
"Lynx HMA.Mk.8","Eyeball 20/10b","0"
"Lynx HMA.Mk.8","Eyeball 20/10c","0"
"Lynx HMA.Mk.8","Galiflir FLIR","0"
"Lynx HMA.Mk.8","Seaspray Mk1","0"
"SH-14B (88)","DUAV-4A DS Active","0"
"SH-14B (88)","DUAV-4A DS Passive","0"
"SH-14B (88)","Eyeball 20/10","0"
"SH-14B (88)","Eyeball 20/10b","0"
"SH-14B (88)","Eyeball 20/10c","0"
"SH-14B (88)","Sea Spray Mk3","0"
"SH-14B","DUAV-4 DS Active","0"
"SH-14B","DUAV-4 DS Passive","0"
"SH-14B","Eyeball 20/10","0"
"SH-14B","Eyeball 20/10b","0"
"SH-14B","Eyeball 20/10c","0"
"SH-14B","Sea Spray Mk3","0"
"SH-14D (94)","AWARE-4","0"
"SH-14D (94)","DUAV-4A DS Active","0"
"SH-14D (94)","DUAV-4A DS Passive","0"
"SH-14D (94)","Eyeball 20/10","0"
"SH-14D (94)","Eyeball 20/10b","0"
"SH-14D (94)","Eyeball 20/10c","0"
"SH-14D (94)","Sea Spray Mk3","0"
"SH-14D Super Lynx","AWARE-4","0"
"SH-14D Super Lynx","DUAV-4 DS Active","0"
"SH-14D Super Lynx","DUAV-4 DS Passive","0"
"SH-14D Super Lynx","Eyeball 20/10","0"
"SH-14D Super Lynx","Eyeball 20/10b","0"
"SH-14D Super Lynx","Eyeball 20/10c","0"
"SH-14D Super Lynx","Model 200HP","0"
"SH-14D Super Lynx","Seaspray Mk1","0"
"SH-14D","DUAV-4A DS Active","0"
"SH-14D","DUAV-4A DS Passive","0"
"SH-14D","Eyeball 20/10","0"
"SH-14D","Eyeball 20/10b","0"
"SH-14D","Eyeball 20/10c","0"
"SH-14D","Sea Spray Mk3","0"
"Sea Lynx Mk 88","AQS-18 DS Active","0"
"Sea Lynx Mk 88","AQS-18 DS Passive","0"
"Sea Lynx Mk 88","ESM-1","0"
"Sea Lynx Mk 88","Eyeball 20/10","0"
"Sea Lynx Mk 88","Eyeball 20/10b","0"
"Sea Lynx Mk 88","Eyeball 20/10c","0"
"Super Lynx Mk 88A","AQS-18 DS Active","0"
"Super Lynx Mk 88A","AQS-18 DS Passive","0"
"Super Lynx Mk 88A","ESM-1","0"
"Super Lynx Mk 88A","Eyeball 20/10","0"
"Super Lynx Mk 88A","Eyeball 20/10b","0"
"Super Lynx Mk 88A","Eyeball 20/10c","0"
"Super Lynx Mk 88A","Sea Spray Mk3","0"
"M60A3 Patton","Eyeball 20/20e","0"
"M60A3 Patton","Eyeball 20/20f","0"
"M60A3 Patton","Eyeball 20/20g","0"
"M60A3 Patton","Eyeball 20/20h","0"
"M1A2 Abrams","Eyeball 20/20e","0"
"M1A2 Abrams","Eyeball 20/20f","0"
"M1A2 Abrams","Eyeball 20/20g","0"
"M1A2 Abrams","Eyeball 20/20h","0"
"M113 APC","Eyeball 20/20e",""
"M113 APC","Eyeball 20/20f",""
"M113 APC","Eyeball 20/20g",""
"M113 APC","Eyeball 20/20h",""
"M2A3 Bradley","Eyeball 20/20e",""
"M2A3 Bradley","Eyeball 20/20f",""
"M2A3 Bradley","Eyeball 20/20g",""
"M2A3 Bradley","Eyeball 20/20h",""
"M2A3 Bradley","TOW Operator.n",""
"BMP-1","Eyeball 20/20e","0"
"BMP-1","Eyeball 20/20f","0"
"BMP-1","Eyeball 20/20g","0"
"BMP-1","Eyeball 20/20h","0"
"M163 VADS","Eyeball 20/20e","0"
"M163 VADS","Eyeball 20/20f","0"
"M163 VADS","Eyeball 20/20g","0"
"M163 VADS","Eyeball 20/20h","0"
"M163 VADS","Gun Dish","0"
"BMP-2","Eyeball 20/20e","0"
"BMP-2","Eyeball 20/20f","0"
"BMP-2","Eyeball 20/20g","0"
"BMP-2","Eyeball 20/20h","0"
"MIM-72A Chaparral","Eyeball 20/20e","0"
"MIM-72A Chaparral","Eyeball 20/20f","0"
"MIM-72A Chaparral","Eyeball 20/20g","0"
"MIM-72A Chaparral","Eyeball 20/20h","0"
"100mm KS-19","Eyeball 20/20e","0"
"100mm KS-19","Eyeball 20/20f","0"
"100mm KS-19","Eyeball 20/20g","0"
"100mm KS-19","Eyeball 20/20h","0"
"75mm M51 Skysweeper","Eyeball 20/20e","0"
"75mm M51 Skysweeper","Eyeball 20/20f","0"
"75mm M51 Skysweeper","Eyeball 20/20g","0"
"75mm M51 Skysweeper","Eyeball 20/20h","0"
"HUP-3","AQS-4A DS Passive","0"
"HUP-3","Eyeball 20/10","0"
"HUP-3","Eyeball 20/10b","0"
"HUP-3","Eyeball 20/10c","0"
"HUP-4","AQS-4A DS Passive","0"
"HUP-4","Eyeball 20/10","0"
"HUP-4","Eyeball 20/10b","0"
"HUP-4","Eyeball 20/10c","0"
"A-6B","Eyeball 20/10","0"
"A-6B","Eyeball 20/10b","0"
"A-6B","Eyeball 20/10c","0"
"A-6B","ALQ-31","0"
"A-6B","APQ-112","0"
"A-6B","APR-17 RWR","0"
"A-6B","APR-38 RHAW","0"
"A-6A","Eyeball 20/10","0"
"A-6A","Eyeball 20/10b","0"
"A-6A","Eyeball 20/10c","0"
"A-6A","ALQ-31","0"
"A-6A","APQ-92","0"
"A-6A","APR-17 RWR","0"
"A-6C","Eyeball 20/10","0"
"A-6C","Eyeball 20/10b","0"
"A-6C","Eyeball 20/10c","0"
"A-6C","ALQ-31","0"
"A-6C","APQ-112","0"
"A-6C","APR-17 RWR","0"
"A-6C","AAS-28 FLIR","0"
"A-6C","AAS-28 LLTV","0"
"A-6E","Eyeball 20/10","0"
"A-6E","Eyeball 20/10b","0"
"A-6E","Eyeball 20/10c","0"
"A-6E","ALQ-126","0"
"A-6E","APQ-156","0"
"A-6E","APR-17 RWR","0"
"A-6E","AAS-28 FLIR","0"
"A-6E","AAS-28 LLTV","0"
"A-6E","Laser-20km","0"
"KA-6D","Eyeball 20/10","0"
"KA-6D","Eyeball 20/10b","0"
"KA-6D","Eyeball 20/10c","0"
"KA-6D","ALQ-31","0"
"KA-6D","APQ-92","0"
"KA-6D","APR-17 RWR","0"
"EA-6A","Eyeball 20/10","0"
"EA-6A","Eyeball 20/10b","0"
"EA-6A","Eyeball 20/10c","0"
"EA-6A","ALQ-31","0"
"EA-6A","ALQ-41","0"
"EA-6A","ALQ-51","0"
"EA-6A","APQ-112","0"
"EA-6A","APR-17 RWR","0"
"EA-6A","APR-38 RHAW","0"
"EA-6B","ALQ-99(OT-21)","0"
"EA-6B","ALQ-99(OR-41)","0"
"EA-6B","ALQ-99(OR-42)","0"
"EA-6B","ALQ-99(OR-40)","0"
"EA-6B","APQ-129","0"
"EA-6B","Eyeball 20/10","0"
"EA-6B","Eyeball 20/10b","0"
"EA-6B","Eyeball 20/10c","0"
"A-6E(78)","Eyeball 20/10","0"
"A-6E(78)","Eyeball 20/10b","0"
"A-6E(78)","Eyeball 20/10c","0"
"A-6E(78)","ALQ-126","0"
"A-6E(78)","APQ-156","0"
"A-6E(78)","APR-17 RWR","0"
"A-6E(78)","AAS-28 FLIR","0"
"A-6E(78)","AAS-28 LLTV","0"
"A-6E(78)","Laser-20km","0"
"CV-59 (Forrestal) USS Forrestal","Eyeball 20/20","0"
"CV-59 (Forrestal) USS Forrestal","Eyeball 20/20b","0"
"CV-59 (Forrestal) USS Forrestal","Eyeball 20/20c","0"
"CV-59 (Forrestal) USS Forrestal","Eyeball 20/20d","0"
"CV-59 (Forrestal) USS Forrestal","SPS-8","0"
"CV-59 (Forrestal) USS Forrestal","SPS-10","0"
"CV-59 (Forrestal) USS Forrestal(68)","Eyeball 20/20","0"
"CV-59 (Forrestal) USS Forrestal(68)","Eyeball 20/20b","0"
"CV-59 (Forrestal) USS Forrestal(68)","Eyeball 20/20c","0"
